Time,Displacement,Force
(s),(mm),(kN)
"3.7080","0.0599","0.0004"
"3.7280","0.0602","0.0004"
"3.7480","0.0604","0.0004"
"3.7680","0.0607","0.0004"
"3.7880","0.0610","0.0004"
"3.8080","0.0613","0.0004"
"3.8280","0.0618","0.0004"
"3.8480","0.0622","0.0005"
"3.8680","0.0627","0.0004"
"3.8880","0.0632","0.0004"
"3.9080","0.0635","0.0005"
"3.9280","0.0637","0.0005"
"3.9480","0.0640","0.0004"
"3.9680","0.0642","0.0004"
"3.9880","0.0645","0.0004"
"4.0080","0.0649","0.0005"
"4.0280","0.0653","0.0005"
"4.0480","0.0657","0.0005"
"4.0680","0.0659","0.0004"
"4.0880","0.0662","0.0005"
"4.1080","0.0664","0.0005"
"4.1280","0.0666","0.0005"
"4.1480","0.0669","0.0005"
"4.1680","0.0673","0.0005"
"4.1880","0.0677","0.0006"
"4.2080","0.0681","0.0005"
"4.2280","0.0686","0.0005"
"4.2480","0.0690","0.0005"
"4.2680","0.0694","0.0005"
"4.2880","0.0698","0.0005"
"4.3080","0.0700","0.0005"
"4.3280","0.0703","0.0006"
"4.3480","0.0706","0.0006"
"4.3680","0.0710","0.0005"
"4.3880","0.0713","0.0005"
"4.4080","0.0715","0.0005"
"4.4280","0.0718","0.0005"
"4.4480","0.0721","0.0005"
"4.4680","0.0723","0.0005"
"4.4880","0.0727","0.0005"
"4.5080","0.0731","0.0006"
"4.5280","0.0735","0.0006"
"4.5480","0.0740","0.0006"
"4.5680","0.0744","0.0005"
"4.5880","0.0748","0.0006"
"4.6080","0.0750","0.0006"
"4.6280","0.0753","0.0006"
"4.6480","0.0755","0.0006"
"4.6680","0.0758","0.0005"
"4.6880","0.0762","0.0006"
"4.7080","0.0766","0.0005"
"4.7280","0.0770","0.0006"
"4.7480","0.0773","0.0006"
"4.7680","0.0776","0.0005"
"4.7880","0.0778","0.0006"
"4.8080","0.0780","0.0006"
"4.8280","0.0783","0.0006"
"4.8480","0.0786","0.0006"
"4.8680","0.0790","0.0006"
"4.8880","0.0794","0.0006"
"4.9080","0.0799","0.0006"
"4.9280","0.0803","0.0005"
"4.9480","0.0808","0.0005"
"4.9680","0.0811","0.0006"
"4.9880","0.0814","0.0006"
"5.0080","0.0817","0.0006"
"5.0280","0.0820","0.0006"
"5.0480","0.0823","0.0005"
"5.0680","0.0826","0.0006"
"5.0880","0.0829","0.0006"
"5.1080","0.0832","0.0006"
"5.1280","0.0834","0.0006"
"5.1480","0.0837","0.0006"
"5.1680","0.0839","0.0006"
"5.1880","0.0843","0.0006"
"5.2080","0.0847","0.0006"
"5.2280","0.0852","0.0007"
"5.2480","0.0857","0.0007"
"5.2680","0.0861","0.0007"
"5.2880","0.0864","0.0006"
"5.3080","0.0867","0.0005"
"5.3280","0.0869","0.0006"
"5.3480","0.0872","0.0007"
"5.3680","0.0876","0.0006"
"5.3880","0.0879","0.0006"
"5.4080","0.0883","0.0006"
"5.4280","0.0887","0.0006"
"5.4480","0.0890","0.0005"
"5.4680","0.0892","0.0007"
"5.4880","0.0894","0.0006"
"5.5080","0.0897","0.0005"
"5.5280","0.0900","0.0006"
"5.5480","0.0903","0.0007"
"5.5680","0.0907","0.0006"
"5.5880","0.0911","0.0006"
"5.6080","0.0916","0.0006"
"5.6280","0.0920","0.0006"
"5.6480","0.0924","0.0006"
"5.6680","0.0927","0.0006"
"5.6880","0.0930","0.0007"
"5.7080","0.0933","0.0007"
"5.7280","0.0937","0.0007"
"5.7480","0.0940","0.0007"
"5.7680","0.0943","0.0008"
"5.7880","0.0945","0.0008"
"5.8080","0.0948","0.0007"
"5.8280","0.0950","0.0007"
"5.8480","0.0953","0.0007"
"5.8680","0.0957","0.0008"
"5.8880","0.0961","0.0008"
"5.9080","0.0965","0.0007"
"5.9280","0.0970","0.0007"
"5.9480","0.0975","0.0006"
"5.9680","0.0978","0.0007"
"5.9880","0.0981","0.0007"
"6.0080","0.0983","0.0006"
"6.0280","0.0986","0.0006"
"6.0480","0.0989","0.0007"
"6.0680","0.0992","0.0007"
"6.0880","0.0996","0.0007"
"6.1070","0.1000","0.0007"
"6.1080","0.1000","0.0007"
"6.1090","0.1000","0.0007"
"6.1290","0.1003","0.0008"
"6.1490","0.1004","0.0008"
"6.1690","0.1005","0.0007"
"6.1890","0.1004","0.0007"
"6.2090","0.1004","0.0007"
"6.2290","0.1004","0.0008"
"6.2490","0.1004","0.0009"
"6.2690","0.1004","0.0008"
"6.2890","0.1004","0.0008"
"6.3090","0.1004","0.0008"
"6.3290","0.1004","0.0007"
"6.3490","0.1004","0.0007"
"6.3690","0.1004","0.0007"
"6.3890","0.1004","0.0007"
"6.4090","0.1004","0.0007"
"6.4290","0.1003","0.0007"
"6.4490","0.1003","0.0007"
"6.4690","0.1003","0.0006"
"6.4890","0.1003","0.0007"
"6.5090","0.1003","0.0007"
"6.5290","0.1003","0.0007"
"6.5490","0.1003","0.0007"
"6.5690","0.1003","0.0006"
"6.5890","0.1002","0.0007"
"6.6090","0.1002","0.0007"
"6.6290","0.1002","0.0007"
"6.6490","0.1002","0.0007"
"6.6690","0.1002","0.0008"
"6.6890","0.1002","0.0008"
"6.7090","0.1001","0.0008"
"6.7290","0.1001","0.0008"
"6.7490","0.1001","0.0008"
"6.7690","0.1001","0.0008"
"6.7890","0.1001","0.0007"
"6.8090","0.1001","0.0007"
"6.8290","0.1001","0.0007"
"6.8490","0.1001","0.0007"
"6.8690","0.1001","0.0007"
"6.8890","0.1001","0.0007"
"6.9090","0.1001","0.0006"
"6.9290","0.1001","0.0007"
"6.9490","0.1001","0.0007"
"6.9690","0.1001","0.0007"
"6.9890","0.1000","0.0007"
"7.0090","0.1000","0.0006"
"7.0290","0.1000","0.0007"
"7.0490","0.1000","0.0007"
"7.0690","0.1000","0.0007"
"7.0890","0.1000","0.0007"
"7.1090","0.1000","0.0007"
"7.1290","0.1000","0.0007"
"7.1490","0.1000","0.0007"
"7.1690","0.1000","0.0007"
"7.1890","0.1000","0.0007"
"7.2090","0.1000","0.0007"
"7.2290","0.1000","0.0007"
"7.2490","0.1000","0.0007"
"7.2690","0.1000","0.0007"
"7.2890","0.1000","0.0008"
"7.3090","0.1000","0.0008"
"7.3290","0.1000","0.0008"
"7.3490","0.1000","0.0008"
"7.3690","0.1000","0.0007"
"7.3890","0.1000","0.0008"
"7.4090","0.1000","0.0007"
"7.4290","0.1000","0.0007"
"7.4490","0.1000","0.0006"
"7.4690","0.1000","0.0006"
"7.4890","0.1000","0.0007"
"7.5090","0.1000","0.0006"
"7.5290","0.1000","0.0007"
"7.5490","0.1000","0.0007"
"7.5690","0.1000","0.0008"
"7.5890","0.1000","0.0008"
"7.6090","0.1000","0.0007"
"7.6290","0.1000","0.0007"
"7.6490","0.1000","0.0007"
"7.6690","0.1000","0.0007"
"7.6890","0.1000","0.0007"
"7.7090","0.1000","0.0007"
"7.7290","0.1000","0.0007"
"7.7490","0.1000","0.0007"
"7.7690","0.1000","0.0006"
"7.7890","0.1000","0.0006"
"7.8090","0.1000","0.0006"
"7.8290","0.1000","0.0008"
"7.8490","0.1000","0.0008"
"7.8690","0.1000","0.0008"
"7.8890","0.1000","0.0008"
"7.9090","0.1000","0.0007"
"7.9290","0.1000","0.0006"
"7.9490","0.1000","0.0006"
"7.9690","0.1000","0.0007"
"7.9890","0.1000","0.0007"
"8.0090","0.1000","0.0007"
