Time,Displacement,Force
"2.3320","0.0368","0.0003"
"2.3520","0.0371","0.0003"
"2.3720","0.0374","0.0003"
"2.3920","0.0378","0.0003"
"2.4120","0.0382","0.0002"
"2.4320","0.0386","0.0002"
"2.4520","0.0391","0.0003"
"2.4720","0.0395","0.0003"
"2.4920","0.0398","0.0003"
"2.5120","0.0401","0.0003"
"2.5320","0.0403","0.0003"
"2.5520","0.0406","0.0003"
"2.5720","0.0409","0.0003"
"2.5920","0.0413","0.0003"
"2.6120","0.0418","0.0004"
"2.6320","0.0421","0.0003"
"2.6520","0.0424","0.0003"
"2.6720","0.0427","0.0003"
"2.6920","0.0429","0.0002"
"2.7120","0.0431","0.0002"
"2.7320","0.0434","0.0003"
"2.7520","0.0438","0.0004"
"2.7720","0.0442","0.0004"
"2.7920","0.0446","0.0003"
"2.8120","0.0451","0.0004"
"2.8320","0.0455","0.0004"
"2.8520","0.0459","0.0004"
"2.8720","0.0462","0.0003"
"2.8920","0.0465","0.0002"
"2.9120","0.0468","0.0002"
"2.9320","0.0471","0.0003"
"2.9520","0.0474","0.0004"
"2.9720","0.0477","0.0004"
"2.9920","0.0479","0.0004"
"3.0120","0.0482","0.0003"
"3.0320","0.0485","0.0003"
"3.0520","0.0487","0.0003"
"3.0720","0.0491","0.0003"
"3.0920","0.0494","0.0003"
"3.1120","0.0499","0.0003"
"3.1320","0.0504","0.0003"
"3.1520","0.0508","0.0004"
"3.1720","0.0512","0.0004"
"3.1920","0.0515","0.0004"
"3.2120","0.0517","0.0003"
"3.2320","0.0520","0.0004"
"3.2520","0.0523","0.0004"
"3.2720","0.0527","0.0003"
"3.2920","0.0531","0.0003"
"3.3120","0.0535","0.0003"
"3.3320","0.0538","0.0004"
"3.3520","0.0541","0.0004"
"3.3720","0.0543","0.0003"
"3.3920","0.0545","0.0003"
"3.4120","0.0548","0.0004"
"3.4320","0.0551","0.0003"
"3.4520","0.0555","0.0004"
"3.4720","0.0559","0.0004"
"3.4920","0.0563","0.0004"
"3.5120","0.0568","0.0004"
"3.5320","0.0572","0.0004"
"3.5520","0.0575","0.0004"
"3.5720","0.0578","0.0004"
"3.5920","0.0581","0.0004"
"3.6120","0.0584","0.0004"
"3.6320","0.0587","0.0004"
"3.6520","0.0590","0.0004"
"3.6720","0.0593","0.0004"
"3.6920","0.0596","0.0005"
"3.7120","0.0599","0.0005"
"3.7320","0.0601","0.0005"
"3.7520","0.0604","0.0004"
"3.7720","0.0608","0.0004"
"3.7920","0.0612","0.0004"
"3.8120","0.0617","0.0004"
"3.8320","0.0622","0.0004"
"3.8520","0.0626","0.0004"
"3.8720","0.0628","0.0004"
"3.8920","0.0631","0.0004"
"3.9120","0.0633","0.0005"
"3.9320","0.0636","0.0005"
"3.9520","0.0640","0.0003"
"3.9720","0.0644","0.0003"
"3.9920","0.0648","0.0004"
"4.0120","0.0651","0.0005"
"4.0320","0.0654","0.0006"
"4.0520","0.0656","0.0005"
"4.0720","0.0658","0.0004"
"4.0920","0.0661","0.0004"
"4.1120","0.0664","0.0004"
"4.1320","0.0667","0.0005"
"4.1520","0.0671","0.0005"
"4.1720","0.0676","0.0004"
"4.1920","0.0681","0.0004"
"4.2120","0.0686","0.0004"
"4.2320","0.0689","0.0005"
"4.2520","0.0692","0.0004"
"4.2720","0.0695","0.0005"
"4.2920","0.0698","0.0004"
"4.3120","0.0701","0.0005"
"4.3320","0.0704","0.0005"
"4.3520","0.0707","0.0005"
"4.3720","0.0710","0.0005"
"4.3920","0.0712","0.0004"
"4.4120","0.0715","0.0003"
"4.4320","0.0718","0.0003"
"4.4520","0.0721","0.0004"
"4.4720","0.0725","0.0004"
"4.4920","0.0730","0.0004"
"4.5120","0.0734","0.0004"
"4.5320","0.0739","0.0005"
"4.5520","0.0742","0.0005"
"4.5720","0.0744","0.0006"
"4.5920","0.0747","0.0005"
"4.6120","0.0749","0.0004"
"4.6320","0.0752","0.0005"
"4.6520","0.0756","0.0005"
"4.6720","0.0760","0.0005"
"4.6920","0.0764","0.0005"
"4.7120","0.0767","0.0005"
"4.7320","0.0770","0.0004"
"4.7520","0.0772","0.0005"
"4.7720","0.0775","0.0005"
"4.7920","0.0778","0.0006"
"4.8120","0.0781","0.0005"
"4.8320","0.0784","0.0006"
"4.8520","0.0789","0.0005"
"4.8720","0.0793","0.0005"
"4.8920","0.0798","0.0006"
"4.9120","0.0802","0.0006"
"4.9320","0.0805","0.0006"
"4.9520","0.0808","0.0005"
"4.9720","0.0811","0.0005"
"4.9920","0.0814","0.0005"
"5.0120","0.0817","0.0005"
"5.0320","0.0821","0.0005"
"5.0520","0.0823","0.0006"
"5.0720","0.0826","0.0006"
"5.0920","0.0828","0.0006"
"5.1120","0.0831","0.0005"
"5.1320","0.0834","0.0005"
"5.1520","0.0838","0.0005"
"5.1720","0.0842","0.0005"
"5.1920","0.0847","0.0004"
"5.2120","0.0851","0.0005"
"5.2320","0.0855","0.0005"
"5.2520","0.0858","0.0005"
"5.2720","0.0861","0.0005"
"5.2920","0.0863","0.0005"
"5.3120","0.0866","0.0006"
"5.3320","0.0870","0.0006"
"5.3520","0.0873","0.0005"
"5.3720","0.0877","0.0005"
"5.3920","0.0881","0.0006"
"5.4120","0.0884","0.0006"
"5.4320","0.0886","0.0006"
"5.4520","0.0888","0.0006"
"5.4720","0.0891","0.0006"
"5.4920","0.0894","0.0006"
"5.5120","0.0897","0.0006"
"5.5320","0.0902","0.0005"
"5.5520","0.0906","0.0005"
"5.5720","0.0911","0.0006"
"5.5920","0.0915","0.0006"
"5.6120","0.0919","0.0006"
"5.6320","0.0922","0.0006"
"5.6520","0.0924","0.0006"
"5.6720","0.0927","0.0006"
"5.6920","0.0931","0.0006"
"5.7120","0.0934","0.0005"
"5.7320","0.0937","0.0006"
"5.7520","0.0939","0.0006"
"5.7720","0.0942","0.0005"
"5.7920","0.0944","0.0005"
"5.8120","0.0947","0.0005"
"5.8320","0.0951","0.0005"
"5.8520","0.0955","0.0005"
"5.8720","0.0960","0.0006"
"5.8920","0.0965","0.0006"
"5.9120","0.0969","0.0006"
"5.9320","0.0972","0.0006"
"5.9520","0.0975","0.0005"
"5.9720","0.0977","0.0006"
"5.9920","0.0980","0.0007"
"6.0120","0.0983","0.0008"
"6.0320","0.0987","0.0008"
"6.0520","0.0991","0.0007"
"6.0720","0.0994","0.0006"
"6.0920","0.0997","0.0006"
"6.1120","0.1000","0.0007"
"6.1130","0.1000","0.0007"
"6.1140","0.1000","0.0007"
"6.1150","0.1000","0.0007"
"6.1350","0.1002","0.0007"
"6.1550","0.1003","0.0006"
"6.1750","0.1003","0.0007"
"6.1950","0.1003","0.0006"
"6.2150","0.1003","0.0006"
"6.2350","0.1003","0.0007"
"6.2550","0.1003","0.0006"
"6.2750","0.1003","0.0006"
"6.2950","0.1003","0.0006"
"6.3150","0.1003","0.0006"
"6.3350","0.1003","0.0006"
"6.3550","0.1002","0.0007"
"6.3750","0.1002","0.0007"
"6.3950","0.1002","0.0006"
"6.4150","0.1002","0.0006"
"6.4350","0.1002","0.0005"
"6.4550","0.1002","0.0005"
"6.4750","0.1002","0.0007"
"6.4950","0.1002","0.0007"
"6.5150","0.1002","0.0006"
"6.5350","0.1002","0.0006"
"6.5550","0.1002","0.0007"
"6.5750","0.1002","0.0006"
"6.5950","0.1002","0.0006"
"6.6150","0.1002","0.0006"
"6.6350","0.1002","0.0006"
"6.6550","0.1002","0.0006"
"6.6750","0.1002","0.0006"
"6.6950","0.1002","0.0007"
"6.7150","0.1002","0.0006"
"6.7350","0.1001","0.0006"
"6.7550","0.1001","0.0006"
"6.7750","0.1001","0.0006"
"6.7950","0.1001","0.0006"
"6.8150","0.1001","0.0006"
"6.8350","0.1001","0.0006"
"6.8550","0.1001","0.0006"
"6.8750","0.1001","0.0006"
"6.8950","0.1001","0.0005"
"6.9150","0.1001","0.0005"
"6.9350","0.1001","0.0006"
"6.9550","0.1001","0.0006"
"6.9750","0.1001","0.0005"
"6.9950","0.1001","0.0006"
"7.0150","0.1001","0.0005"
"7.0350","0.1001","0.0005"
"7.0550","0.1001","0.0006"
"7.0750","0.1001","0.0006"
"7.0950","0.1001","0.0006"
"7.1150","0.1001","0.0007"
"7.1350","0.1001","0.0006"
"7.1550","0.1000","0.0006"
"7.1750","0.1000","0.0007"
"7.1950","0.1000","0.0007"
"7.2150","0.1000","0.0006"
"7.2350","0.1000","0.0005"
"7.2550","0.1000","0.0005"
"7.2750","0.1000","0.0006"
"7.2950","0.1000","0.0006"
"7.3150","0.1000","0.0006"
"7.3350","0.1000","0.0006"
"7.3550","0.1000","0.0006"
"7.3750","0.1000","0.0005"
"7.3950","0.1000","0.0005"
"7.4150","0.1000","0.0006"
"7.4350","0.1000","0.0006"
"7.4550","0.1000","0.0006"
"7.4750","0.1000","0.0005"
"7.4950","0.1000","0.0005"
"7.5150","0.1000","0.0005"
"7.5350","0.1000","0.0006"
"7.5550","0.1000","0.0006"
"7.5750","0.1000","0.0005"
"7.5950","0.1000","0.0006"
"7.6150","0.1000","0.0006"
"7.6350","0.1000","0.0006"
"7.6550","0.1000","0.0004"
"7.6750","0.1000","0.0005"
"7.6950","0.1000","0.0006"
"7.7150","0.1000","0.0006"
"7.7350","0.1000","0.0006"
"7.7550","0.1000","0.0006"
"7.7750","0.1000","0.0005"
"7.7950","0.1000","0.0006"
"7.8150","0.1000","0.0006"
"7.8350","0.1000","0.0005"
"7.8550","0.1000","0.0005"
"7.8750","0.1000","0.0006"
"7.8950","0.1000","0.0007"
"7.9150","0.1000","0.0006"
"7.9350","0.1000","0.0006"
"7.9550","0.1000","0.0006"
"7.9750","0.1000","0.0006"
"7.9950","0.1000","0.0005"
"8.0150","0.1000","0.0004"
"8.0350","0.1000","0.0005"
"8.0550","0.1000","0.0006"
"8.0750","0.1000","0.0005"
"8.0950","0.1000","0.0006"
"8.1150","0.1000","0.0006"
"8.1350","0.1000","0.0007"
"8.1550","0.1000","0.0006"
"8.1750","0.1000","0.0006"
"8.1950","0.1000","0.0005"
"8.2150","0.1000","0.0006"
"8.2350","0.1000","0.0006"
"8.2550","0.1000","0.0006"
"8.2750","0.1000","0.0006"
"8.2950","0.1000","0.0005"
"8.3150","0.1000","0.0006"
"8.3350","0.1000","0.0005"
"8.3550","0.1000","0.0005"
"8.3750","0.1000","0.0005"
"8.3950","0.1000","0.0005"
"8.4150","0.1000","0.0006"
"8.4350","0.1000","0.0006"
"8.4550","0.1000","0.0007"
"8.4750","0.1000","0.0007"
"8.4950","0.1000","0.0007"
"8.5150","0.1000","0.0006"
"8.5350","0.1000","0.0005"
"8.5550","0.1000","0.0005"
"8.5750","0.1000","0.0006"
"8.5950","0.1000","0.0006"
"8.6150","0.1000","0.0005"
"8.6350","0.1000","0.0005"
"8.6550","0.1000","0.0005"
"8.6750","0.1000","0.0006"
"8.6950","0.1000","0.0005"
"8.7150","0.1000","0.0006"
"8.7350","0.1000","0.0006"
"8.7550","0.1000","0.0006"
"8.7750","0.1000","0.0006"
"8.7950","0.1000","0.0006"
"8.8150","0.1000","0.0006"
"8.8350","0.1000","0.0005"
"8.8550","0.1000","0.0005"
"8.8750","0.1000","0.0006"
"8.8950","0.1000","0.0006"
"8.9150","0.1000","0.0006"
"8.9350","0.1000","0.0006"
"8.9550","0.1000","0.0006"
"8.9750","0.1000","0.0006"
"8.9950","0.1000","0.0006"
"9.0150","0.1000","0.0006"
"9.0350","0.1000","0.0006"
"9.0550","0.1000","0.0005"
"9.0750","0.1000","0.0005"
"9.0950","0.1000","0.0005"
"9.1150","0.1000","0.0005"
"9.1350","0.1000","0.0006"
"9.1550","0.1000","0.0005"
"9.1750","0.1000","0.0006"
"9.1950","0.1000","0.0006"
"9.2150","0.1000","0.0005"
"9.2350","0.1000","0.0005"
"9.2550","0.1000","0.0006"
"9.2750","0.1000","0.0006"
"9.2950","0.1000","0.0006"
"9.3150","0.1000","0.0006"
"9.3350","0.1000","0.0005"
"9.3550","0.1000","0.0005"
"9.3750","0.1000","0.0006"
"9.3950","0.1000","0.0006"
"9.4150","0.1000","0.0006"
"9.4350","0.1000","0.0006"
"9.4550","0.1000","0.0006"
"9.4750","0.1000","0.0006"
"9.4950","0.1000","0.0005"
"9.5150","0.1000","0.0005"
"9.5350","0.1000","0.0005"
"9.5550","0.1000","0.0005"
"9.5750","0.1000","0.0005"
"9.5950","0.1000","0.0005"
"9.6150","0.1000","0.0005"
"9.6350","0.1000","0.0006"
"9.6550","0.1000","0.0005"
"9.6750","0.1000","0.0005"
"9.6950","0.1000","0.0006"
"9.7150","0.1000","0.0006"
"9.7350","0.1000","0.0006"
"9.7550","0.1000","0.0005"
"9.7750","0.1000","0.0005"
"9.7950","0.1000","0.0005"
"9.8150","0.1000","0.0006"
"9.8350","0.1000","0.0006"
"9.8550","0.1000","0.0005"
"9.8750","0.1000","0.0004"
"9.8950","0.1000","0.0006"
"9.9150","0.1000","0.0006"
"9.9350","0.1000","0.0007"
"9.9550","0.1000","0.0007"
"9.9750","0.1000","0.0006"
"9.9950","0.1000","0.0005"
"10.0150","0.1000","0.0005"
"10.0350","0.1000","0.0006"
"10.0550","0.1000","0.0006"
"10.0750","0.1000","0.0005"
"10.0950","0.1000","0.0005"
"10.1150","0.1000","0.0006"
"10.1350","0.1000","0.0005"
"10.1550","0.1000","0.0006"
"10.1750","0.1000","0.0007"
"10.1950","0.1000","0.0006"
"10.2150","0.1000","0.0006"
"10.2350","0.1000","0.0007"
"10.2550","0.1000","0.0007"
"10.2750","0.1000","0.0006"
"10.2950","0.1000","0.0006"
"10.3150","0.1000","0.0006"
"10.3350","0.1000","0.0006"
"10.3550","0.1000","0.0006"
"10.3750","0.1000","0.0007"
"10.3950","0.1000","0.0007"
"10.4150","0.1000","0.0007"
"10.4350","0.1000","0.0005"
"10.4550","0.1000","0.0006"
"10.4750","0.1000","0.0005"
"10.4950","0.1000","0.0005"
"10.5150","0.1000","0.0005"
"10.5350","0.1000","0.0006"
"10.5550","0.1000","0.0006"
"10.5750","0.1000","0.0006"
"10.5950","0.1000","0.0006"
"10.6150","0.1000","0.0006"
"10.6350","0.1000","0.0006"
"10.6550","0.1000","0.0006"
"10.6750","0.1000","0.0005"
"10.6950","0.1000","0.0005"
"10.7150","0.1000","0.0005"
"10.7350","0.1000","0.0005"
"10.7550","0.1000","0.0005"
"10.7750","0.1000","0.0006"
"10.7950","0.1000","0.0006"
"10.8150","0.1000","0.0005"
"10.8350","0.1000","0.0006"
"10.8550","0.1000","0.0005"
"10.8750","0.1000","0.0005"
"10.8950","0.1000","0.0006"
"10.9150","0.1000","0.0006"
"10.9350","0.1000","0.0006"
"10.9550","0.1000","0.0006"
"10.9750","0.1000","0.0007"
"10.9950","0.1000","0.0007"
"11.0150","0.1000","0.0006"
"11.0350","0.1000","0.0006"
"11.0550","0.1000","0.0005"
"11.0750","0.1000","0.0005"
"11.0950","0.1000","0.0006"
"11.1150","0.1000","0.0006"
"11.1350","0.1000","0.0005"
"11.1550","0.1000","0.0006"
"11.1750","0.1000","0.0005"
"11.1950","0.1000","0.0005"
"11.2150","0.1000","0.0005"
"11.2350","0.1000","0.0005"
"11.2550","0.1000","0.0005"
"11.2750","0.1000","0.0006"
"11.2950","0.1000","0.0007"
"11.3150","0.1000","0.0007"
"11.3350","0.1000","0.0005"
"11.3550","0.1000","0.0005"
"11.3750","0.1000","0.0004"
"11.3950","0.1000","0.0005"
"11.4150","0.1000","0.0006"
"11.4350","0.1000","0.0007"
"11.4550","0.1000","0.0006"
"11.4750","0.1000","0.0006"
"11.4950","0.1000","0.0006"
"11.5150","0.1000","0.0006"
"11.5350","0.1000","0.0006"
"11.5550","0.1000","0.0006"
"11.5750","0.1000","0.0006"
"11.5950","0.1000","0.0006"
"11.6150","0.1000","0.0006"
"11.6350","0.1000","0.0005"
"11.6550","0.1000","0.0005"
"11.6750","0.1000","0.0006"
"11.6950","0.1000","0.0007"
"11.7150","0.1000","0.0005"
"11.7350","0.1000","0.0005"
"11.7550","0.1000","0.0006"
"11.7750","0.1000","0.0006"
"11.7950","0.1000","0.0006"
"11.8150","0.1000","0.0007"
"11.8350","0.1000","0.0006"
"11.8550","0.1000","0.0005"
"11.8750","0.1000","0.0005"
"11.8950","0.1000","0.0006"
"11.9150","0.1000","0.0005"
"11.9350","0.1000","0.0005"
"11.9550","0.1000","0.0005"
"11.9750","0.1000","0.0005"
"11.9950","0.1000","0.0005"
"12.0150","0.1000","0.0004"
"12.0350","0.1000","0.0005"
"12.0550","0.1000","0.0006"
"12.0750","0.1000","0.0005"
"12.0950","0.1000","0.0005"
"12.1150","0.1000","0.0006"
"12.1350","0.1000","0.0006"
"12.1550","0.1000","0.0006"
"12.1750","0.1000","0.0006"
"12.1950","0.1000","0.0007"
"12.2150","0.1000","0.0006"
"12.2350","0.1000","0.0006"
"12.2550","0.1000","0.0006"
"12.2750","0.1000","0.0007"
"12.2950","0.1000","0.0006"
"12.3150","0.1000","0.0005"
"12.3350","0.1000","0.0006"
"12.3550","0.1000","0.0005"
"12.3750","0.1000","0.0005"
"12.3950","0.1000","0.0006"
"12.4150","0.1000","0.0006"
"12.4350","0.1000","0.0005"
"12.4550","0.1000","0.0006"
"12.4750","0.1000","0.0006"
"12.4950","0.1000","0.0006"
"12.5150","0.1000","0.0006"
"12.5350","0.1000","0.0006"
"12.5550","0.1000","0.0006"
"12.5750","0.1000","0.0005"
"12.5950","0.1000","0.0005"
"12.6150","0.1000","0.0005"
"12.6350","0.1000","0.0006"
"12.6550","0.1000","0.0006"
"12.6750","0.1000","0.0006"
"12.6950","0.1000","0.0006"
"12.7150","0.1000","0.0007"
"12.7350","0.1000","0.0007"
"12.7550","0.1000","0.0007"
"12.7750","0.1000","0.0005"
"12.7950","0.1000","0.0005"
"12.8150","0.1000","0.0005"
"12.8350","0.1000","0.0005"
"12.8550","0.1000","0.0005"
"12.8750","0.1000","0.0005"
"12.8950","0.1000","0.0005"
"12.9150","0.1000","0.0006"
"12.9350","0.1000","0.0006"
"12.9550","0.1000","0.0006"
"12.9750","0.1000","0.0006"
"12.9950","0.1000","0.0006"
"13.0150","0.1000","0.0005"
"13.0350","0.1000","0.0005"
"13.0550","0.1000","0.0006"
"13.0750","0.1000","0.0006"
"13.0950","0.1000","0.0006"
"13.1150","0.1000","0.0006"
"13.1350","0.1000","0.0005"
"13.1550","0.1000","0.0005"
"13.1750","0.1000","0.0005"
"13.1950","0.1000","0.0005"
"13.2150","0.1000","0.0005"
"13.2350","0.1000","0.0005"
"13.2550","0.1000","0.0005"
"13.2750","0.1000","0.0006"
"13.2950","0.1000","0.0006"
"13.3150","0.1000","0.0005"
"13.3350","0.1000","0.0005"
"13.3550","0.1000","0.0005"
"13.3750","0.1000","0.0006"
"13.3950","0.1000","0.0005"
"13.4150","0.1000","0.0006"
"13.4350","0.1000","0.0006"
"13.4550","0.1000","0.0006"
"13.4750","0.1000","0.0006"
"13.4950","0.1000","0.0006"
"13.5150","0.1000","0.0006"
"13.5350","0.1000","0.0006"
"13.5550","0.1000","0.0006"
"13.5750","0.1000","0.0006"
"13.5950","0.1000","0.0005"
"13.6150","0.1000","0.0005"
"13.6350","0.1000","0.0006"
"13.6550","0.1000","0.0006"
"13.6750","0.1000","0.0006"
"13.6950","0.1000","0.0006"
"13.7150","0.1000","0.0005"
"13.7350","0.1000","0.0005"
"13.7550","0.1000","0.0005"
"13.7750","0.1000","0.0006"
"13.7950","0.1000","0.0006"
"13.8150","0.1000","0.0005"
"13.8350","0.1000","0.0005"
"13.8550","0.1000","0.0006"
"13.8750","0.1000","0.0006"
"13.8950","0.1000","0.0006"
"13.9150","0.1000","0.0005"
"13.9350","0.1000","0.0006"
"13.9550","0.1000","0.0006"
"13.9750","0.1000","0.0005"
"13.9950","0.1000","0.0005"
"14.0150","0.1000","0.0006"
"14.0350","0.1000","0.0006"
"14.0550","0.1000","0.0006"
"14.0750","0.1000","0.0006"
"14.0950","0.1000","0.0006"
"14.1150","0.1000","0.0006"
"14.1350","0.1000","0.0006"
"14.1550","0.1000","0.0005"
"14.1750","0.1000","0.0006"
"14.1950","0.1000","0.0005"
"14.2150","0.1000","0.0005"
"14.2350","0.1000","0.0005"
"14.2550","0.1000","0.0005"
"14.2750","0.1000","0.0005"
"14.2950","0.1000","0.0005"
"14.3150","0.1000","0.0006"
"14.3350","0.1000","0.0006"
"14.3550","0.1000","0.0006"
"14.3750","0.1000","0.0005"
"14.3950","0.1000","0.0005"
"14.4150","0.1000","0.0005"
"14.4350","0.1000","0.0006"
"14.4550","0.1000","0.0006"
"14.4750","0.1000","0.0006"
"14.4950","0.1000","0.0005"
"14.5150","0.1000","0.0006"
"14.5350","0.1000","0.0006"
"14.5550","0.1000","0.0005"
"14.5750","0.1000","0.0005"
"14.5950","0.1000","0.0005"
"14.6150","0.1000","0.0006"
"14.6350","0.1000","0.0006"
"14.6550","0.1000","0.0006"
"14.6750","0.1000","0.0006"
"14.6950","0.1000","0.0006"
"14.7150","0.1000","0.0006"
"14.7350","0.1000","0.0007"
"14.7550","0.1000","0.0006"
"14.7750","0.1000","0.0006"
"14.7950","0.1000","0.0006"
"14.8150","0.1000","0.0006"
"14.8350","0.1000","0.0006"
"14.8550","0.1000","0.0006"
"14.8750","0.1000","0.0006"
"14.8950","0.1000","0.0006"
"14.9150","0.1000","0.0006"
"14.9350","0.1000","0.0006"
"14.9550","0.1000","0.0005"
"14.9750","0.1000","0.0006"
"14.9950","0.1000","0.0006"
"15.0150","0.1000","0.0006"
"15.0350","0.1000","0.0006"
"15.0550","0.1000","0.0006"
"15.0750","0.1000","0.0006"
"15.0950","0.1000","0.0006"
"15.1150","0.1000","0.0006"
"15.1350","0.1000","0.0007"
"15.1550","0.1000","0.0006"
"15.1750","0.1000","0.0005"
"15.1950","0.1000","0.0005"
"15.2150","0.1000","0.0005"
"15.2350","0.1000","0.0005"
"15.2550","0.1000","0.0006"
"15.2750","0.1000","0.0006"
"15.2950","0.1000","0.0005"
"15.3150","0.1000","0.0004"
"15.3350","0.1000","0.0005"
"15.3550","0.1000","0.0005"
"15.3750","0.1000","0.0005"
"15.3950","0.1000","0.0006"
"15.4150","0.1000","0.0006"
"15.4350","0.1000","0.0006"
"15.4550","0.1000","0.0006"
"15.4750","0.1000","0.0006"
"15.4950","0.1000","0.0006"
"15.5150","0.1000","0.0006"
"15.5350","0.1000","0.0006"
"15.5550","0.1000","0.0006"
"15.5750","0.1000","0.0006"
"15.5950","0.1000","0.0006"
"15.6150","0.1000","0.0007"
"15.6350","0.1000","0.0006"
"15.6550","0.1000","0.0006"
"15.6750","0.1000","0.0007"
"15.6950","0.1000","0.0006"
"15.7150","0.1000","0.0006"
"15.7350","0.1000","0.0007"
"15.7550","0.1000","0.0006"
"15.7750","0.1000","0.0006"
"15.7950","0.1000","0.0006"
"15.8150","0.1000","0.0006"
"15.8350","0.1000","0.0006"
"15.8550","0.1000","0.0006"
"15.8750","0.1000","0.0006"
"15.8950","0.1000","0.0006"
"15.9150","0.1000","0.0006"
"15.9350","0.1000","0.0006"
"15.9550","0.1000","0.0006"
"15.9750","0.1000","0.0006"
"15.9950","0.1000","0.0006"
"16.0150","0.1000","0.0006"
"16.0350","0.1000","0.0006"
"16.0550","0.1000","0.0006"
"16.0750","0.1000","0.0006"
"16.0950","0.1000","0.0005"
"16.1140","0.1000","0.0005"
"16.1150","0.1000","0.0005"
"16.1350","0.1000","0.0005"
"16.1360","0.1000","0.0005"
"16.1560","0.1006","0.0007"
"16.1760","0.1114","0.0014"
"16.1960","0.1503","0.0017"
"16.2160","0.2193","0.0015"
"16.2360","0.2990","0.0015"
"16.2560","0.3782","0.0015"
"16.2760","0.4571","0.0014"
"16.2960","0.5376","0.0015"
