Time,Displacement,Force
"2.3230","0.0370","0.0001"
"2.3430","0.0372","0.0002"
"2.3630","0.0374","0.0002"
"2.3830","0.0377","0.0001"
"2.4030","0.0380","0.0002"
"2.4230","0.0384","0.0003"
"2.4430","0.0388","0.0003"
"2.4630","0.0393","0.0003"
"2.4830","0.0397","0.0003"
"2.5030","0.0401","0.0002"
"2.5230","0.0404","0.0002"
"2.5430","0.0407","0.0002"
"2.5630","0.0410","0.0002"
"2.5830","0.0413","0.0002"
"2.6030","0.0416","0.0002"
"2.6230","0.0420","0.0002"
"2.6430","0.0422","0.0003"
"2.6630","0.0425","0.0003"
"2.6830","0.0428","0.0003"
"2.7030","0.0431","0.0002"
"2.7230","0.0434","0.0002"
"2.7430","0.0437","0.0002"
"2.7630","0.0442","0.0002"
"2.7830","0.0447","0.0003"
"2.8030","0.0451","0.0002"
"2.8230","0.0455","0.0002"
"2.8430","0.0457","0.0002"
"2.8630","0.0460","0.0003"
"2.8830","0.0462","0.0003"
"2.9030","0.0465","0.0002"
"2.9230","0.0469","0.0002"
"2.9430","0.0473","0.0002"
"2.9630","0.0477","0.0003"
"2.9830","0.0480","0.0004"
"3.0030","0.0483","0.0003"
"3.0230","0.0485","0.0002"
"3.0430","0.0487","0.0003"
"3.0630","0.0490","0.0003"
"3.0830","0.0493","0.0003"
"3.1030","0.0497","0.0001"
"3.1230","0.0501","0.0001"
"3.1430","0.0505","0.0001"
"3.1630","0.0510","0.0002"
"3.1830","0.0515","0.0002"
"3.2030","0.0518","0.0002"
"3.2230","0.0521","0.0002"
"3.2430","0.0524","0.0001"
"3.2630","0.0527","0.0003"
"3.2830","0.0530","0.0004"
"3.3030","0.0533","0.0004"
"3.3230","0.0536","0.0004"
"3.3430","0.0539","0.0004"
"3.3630","0.0541","0.0003"
"3.3830","0.0544","0.0002"
"3.4030","0.0547","0.0002"
"3.4230","0.0551","0.0002"
"3.4430","0.0555","0.0002"
"3.4630","0.0559","0.0003"
"3.4830","0.0564","0.0003"
"3.5030","0.0568","0.0003"
"3.5230","0.0571","0.0003"
"3.5430","0.0573","0.0003"
"3.5630","0.0576","0.0002"
"3.5830","0.0578","0.0002"
"3.6030","0.0582","0.0002"
"3.6230","0.0585","0.0002"
"3.6430","0.0589","0.0002"
"3.6630","0.0593","0.0002"
"3.6830","0.0596","0.0003"
"3.7030","0.0599","0.0003"
"3.7230","0.0602","0.0003"
"3.7430","0.0604","0.0003"
"3.7630","0.0607","0.0003"
"3.7830","0.0610","0.0003"
"3.8030","0.0614","0.0004"
"3.8230","0.0618","0.0003"
"3.8430","0.0623","0.0003"
"3.8630","0.0627","0.0003"
"3.8830","0.0631","0.0002"
"3.9030","0.0634","0.0002"
"3.9230","0.0637","0.0002"
"3.9430","0.0640","0.0003"
"3.9630","0.0643","0.0003"
"3.9830","0.0647","0.0004"
"4.0030","0.0650","0.0003"
"4.0230","0.0652","0.0002"
"4.0430","0.0655","0.0002"
"4.0630","0.0657","0.0003"
"4.0830","0.0660","0.0003"
"4.1030","0.0663","0.0002"
"4.1230","0.0667","0.0003"
"4.1430","0.0671","0.0002"
"4.1630","0.0676","0.0002"
"4.1830","0.0681","0.0002"
"4.2030","0.0684","0.0002"
"4.2230","0.0687","0.0003"
"4.2430","0.0690","0.0003"
"4.2630","0.0692","0.0003"
"4.2830","0.0695","0.0003"
"4.3030","0.0699","0.0002"
"4.3230","0.0703","0.0002"
"4.3430","0.0707","0.0002"
"4.3630","0.0710","0.0004"
"4.3830","0.0713","0.0004"
"4.4030","0.0715","0.0003"
"4.4230","0.0717","0.0003"
"4.4430","0.0720","0.0003"
"4.4630","0.0723","0.0002"
"4.4830","0.0727","0.0003"
"4.5030","0.0731","0.0003"
"4.5230","0.0736","0.0003"
"4.5430","0.0740","0.0002"
"4.5630","0.0744","0.0003"
"4.5830","0.0748","0.0003"
"4.6030","0.0751","0.0003"
"4.6230","0.0754","0.0003"
"4.6430","0.0756","0.0002"
"4.6630","0.0760","0.0002"
"4.6830","0.0763","0.0002"
"4.7030","0.0766","0.0002"
"4.7230","0.0768","0.0003"
"4.7430","0.0771","0.0003"
"4.7630","0.0774","0.0004"
"4.7830","0.0777","0.0003"
"4.8030","0.0781","0.0003"
"4.8230","0.0785","0.0003"
"4.8430","0.0789","0.0003"
"4.8630","0.0794","0.0003"
"4.8830","0.0798","0.0003"
"4.9030","0.0801","0.0003"
"4.9230","0.0804","0.0003"
"4.9430","0.0806","0.0003"
"4.9630","0.0809","0.0003"
"4.9830","0.0812","0.0003"
"5.0030","0.0816","0.0004"
"5.0230","0.0820","0.0004"
"5.0430","0.0824","0.0004"
"5.0630","0.0827","0.0004"
"5.0830","0.0829","0.0003"
"5.1030","0.0831","0.0003"
"5.1230","0.0834","0.0003"
"5.1430","0.0836","0.0003"
"5.1630","0.0840","0.0003"
"5.1830","0.0844","0.0003"
"5.2030","0.0848","0.0002"
"5.2230","0.0853","0.0002"
"5.2430","0.0857","0.0004"
"5.2630","0.0861","0.0004"
"5.2830","0.0864","0.0003"
"5.3030","0.0867","0.0003"
"5.3230","0.0871","0.0003"
"5.3430","0.0874","0.0003"
"5.3630","0.0877","0.0003"
"5.3830","0.0880","0.0003"
"5.4030","0.0882","0.0002"
"5.4230","0.0885","0.0002"
"5.4430","0.0887","0.0002"
"5.4630","0.0890","0.0003"
"5.4830","0.0894","0.0003"
"5.5030","0.0898","0.0003"
"5.5230","0.0902","0.0003"
"5.5430","0.0907","0.0003"
"5.5630","0.0911","0.0003"
"5.5830","0.0915","0.0004"
"5.6030","0.0917","0.0004"
"5.6230","0.0920","0.0004"
"5.6430","0.0922","0.0003"
"5.6630","0.0925","0.0002"
"5.6830","0.0928","0.0002"
"5.7030","0.0932","0.0003"
"5.7230","0.0936","0.0003"
"5.7430","0.0940","0.0003"
"5.7630","0.0942","0.0003"
"5.7830","0.0945","0.0003"
"5.8030","0.0947","0.0003"
"5.8230","0.0950","0.0004"
"5.8430","0.0953","0.0003"
"5.8630","0.0957","0.0003"
"5.8830","0.0962","0.0004"
"5.9030","0.0966","0.0004"
"5.9230","0.0971","0.0004"
"5.9430","0.0975","0.0003"
"5.9630","0.0978","0.0003"
"5.9830","0.0981","0.0003"
"6.0030","0.0984","0.0002"
"6.0230","0.0987","0.0003"
"6.0430","0.0990","0.0003"
"6.0630","0.0993","0.0003"
"6.0830","0.0996","0.0003"
"6.1030","0.0999","0.0004"
"6.1150","0.1000","0.0005"
"6.1160","0.1000","0.0005"
"6.1170","0.1000","0.0004"
"6.1370","0.1002","0.0003"
"6.1570","0.1003","0.0003"
"6.1770","0.1003","0.0003"
"6.1970","0.1003","0.0002"
"6.2170","0.1003","0.0002"
"6.2370","0.1003","0.0002"
"6.2570","0.1003","0.0003"
"6.2770","0.1003","0.0003"
"6.2970","0.1003","0.0004"
"6.3170","0.1003","0.0004"
"6.3370","0.1003","0.0003"
"6.3570","0.1003","0.0003"
"6.3770","0.1003","0.0004"
"6.3970","0.1003","0.0004"
"6.4170","0.1002","0.0003"
"6.4370","0.1002","0.0003"
"6.4570","0.1002","0.0004"
"6.4770","0.1002","0.0003"
"6.4970","0.1002","0.0003"
"6.5170","0.1002","0.0003"
"6.5370","0.1002","0.0003"
"6.5570","0.1002","0.0004"
"6.5770","0.1002","0.0004"
"6.5970","0.1002","0.0004"
"6.6170","0.1002","0.0004"
"6.6370","0.1002","0.0003"
"6.6570","0.1002","0.0003"
"6.6770","0.1002","0.0003"
"6.6970","0.1002","0.0004"
"6.7170","0.1002","0.0004"
"6.7370","0.1002","0.0004"
"6.7570","0.1002","0.0004"
"6.7770","0.1001","0.0003"
"6.7970","0.1001","0.0003"
"6.8170","0.1001","0.0003"
"6.8370","0.1001","0.0003"
"6.8570","0.1001","0.0003"
"6.8770","0.1001","0.0003"
"6.8970","0.1001","0.0003"
"6.9170","0.1001","0.0003"
"6.9370","0.1001","0.0004"
"6.9570","0.1001","0.0003"
"6.9770","0.1001","0.0003"
"6.9970","0.1001","0.0003"
"7.0170","0.1001","0.0003"
"7.0370","0.1001","0.0003"
"7.0570","0.1001","0.0003"
"7.0770","0.1001","0.0003"
"7.0970","0.1001","0.0004"
"7.1170","0.1001","0.0003"
"7.1370","0.1001","0.0004"
"7.1570","0.1001","0.0003"
"7.1770","0.1001","0.0004"
"7.1970","0.1000","0.0003"
"7.2170","0.1000","0.0002"
"7.2370","0.1000","0.0002"
"7.2570","0.1000","0.0002"
"7.2770","0.1000","0.0003"
"7.2970","0.1000","0.0003"
"7.3170","0.1000","0.0004"
"7.3370","0.1000","0.0003"
"7.3570","0.1000","0.0003"
"7.3770","0.1000","0.0003"
"7.3970","0.1000","0.0003"
"7.4170","0.1000","0.0003"
"7.4370","0.1000","0.0004"
"7.4570","0.1000","0.0003"
"7.4770","0.1000","0.0002"
"7.4970","0.1000","0.0002"
"7.5170","0.1000","0.0002"
"7.5370","0.1000","0.0003"
"7.5570","0.1000","0.0003"
"7.5770","0.1000","0.0003"
"7.5970","0.1000","0.0003"
"7.6170","0.1000","0.0002"
"7.6370","0.1000","0.0002"
"7.6570","0.1000","0.0002"
"7.6770","0.1000","0.0002"
"7.6970","0.1000","0.0002"
"7.7170","0.1000","0.0002"
"7.7370","0.1000","0.0002"
"7.7570","0.1000","0.0002"
"7.7770","0.1000","0.0003"
"7.7970","0.1000","0.0003"
"7.8170","0.1000","0.0003"
"7.8370","0.1000","0.0004"
"7.8570","0.1000","0.0003"
"7.8770","0.1000","0.0002"
"7.8970","0.1000","0.0003"
"7.9170","0.1000","0.0003"
"7.9370","0.1000","0.0003"
"7.9570","0.1000","0.0003"
"7.9770","0.1000","0.0003"
"7.9970","0.1000","0.0003"
"8.0170","0.1000","0.0003"
"8.0370","0.1000","0.0003"
"8.0570","0.1000","0.0002"
"8.0770","0.1000","0.0003"
"8.0970","0.1000","0.0004"
"8.1170","0.1000","0.0004"
"8.1370","0.1000","0.0003"
"8.1570","0.1000","0.0003"
"8.1770","0.1000","0.0003"
"8.1970","0.1000","0.0003"
"8.2170","0.1000","0.0003"
"8.2370","0.1000","0.0003"
"8.2570","0.1000","0.0004"
"8.2770","0.1000","0.0003"
"8.2970","0.1000","0.0004"
"8.3170","0.1000","0.0003"
"8.3370","0.1000","0.0003"
"8.3570","0.1000","0.0002"
"8.3770","0.1000","0.0003"
"8.3970","0.1000","0.0003"
"8.4170","0.1000","0.0003"
"8.4370","0.1000","0.0003"
"8.4570","0.1000","0.0003"
"8.4770","0.1000","0.0003"
"8.4970","0.1000","0.0002"
"8.5170","0.1000","0.0002"
"8.5370","0.1000","0.0002"
"8.5570","0.1000","0.0002"
"8.5770","0.1000","0.0002"
"8.5970","0.1000","0.0003"
"8.6170","0.1000","0.0004"
"8.6370","0.1000","0.0004"
"8.6570","0.1000","0.0004"
"8.6770","0.1000","0.0004"
"8.6970","0.1000","0.0003"
"8.7170","0.1000","0.0003"
"8.7370","0.1000","0.0003"
"8.7570","0.1000","0.0004"
"8.7770","0.1000","0.0003"
"8.7970","0.1000","0.0003"
"8.8170","0.1000","0.0004"
"8.8370","0.1000","0.0004"
"8.8570","0.1000","0.0003"
"8.8770","0.1000","0.0003"
"8.8970","0.1000","0.0003"
"8.9170","0.1000","0.0003"
"8.9370","0.1000","0.0003"
"8.9570","0.1000","0.0004"
"8.9770","0.1000","0.0002"
"8.9970","0.1000","0.0002"
"9.0170","0.1000","0.0002"
"9.0370","0.1000","0.0002"
"9.0570","0.1000","0.0003"
"9.0770","0.1000","0.0003"
"9.0970","0.1000","0.0003"
"9.1170","0.1000","0.0003"
"9.1370","0.1000","0.0003"
"9.1570","0.1000","0.0004"
"9.1770","0.1000","0.0003"
"9.1970","0.1000","0.0003"
"9.2170","0.1000","0.0003"
"9.2370","0.1000","0.0003"
"9.2570","0.1000","0.0003"
"9.2770","0.1000","0.0003"
"9.2970","0.1000","0.0003"
"9.3170","0.1000","0.0003"
"9.3370","0.1000","0.0003"
"9.3570","0.1000","0.0004"
"9.3770","0.1000","0.0004"
"9.3970","0.1000","0.0003"
"9.4170","0.1000","0.0003"
"9.4370","0.1000","0.0003"
"9.4570","0.1000","0.0002"
"9.4770","0.1000","0.0002"
"9.4970","0.1000","0.0003"
"9.5170","0.1000","0.0004"
"9.5370","0.1000","0.0004"
"9.5570","0.1000","0.0004"
"9.5770","0.1000","0.0004"
"9.5970","0.1000","0.0003"
"9.6170","0.1000","0.0002"
"9.6370","0.1000","0.0003"
"9.6570","0.1000","0.0003"
"9.6770","0.1000","0.0002"
"9.6970","0.1000","0.0002"
"9.7170","0.1000","0.0003"
"9.7370","0.1000","0.0004"
"9.7570","0.1000","0.0003"
"9.7770","0.1000","0.0003"
"9.7970","0.1000","0.0003"
"9.8170","0.1000","0.0003"
"9.8370","0.1000","0.0004"
"9.8570","0.1000","0.0004"
"9.8770","0.1000","0.0004"
"9.8970","0.1000","0.0004"
"9.9170","0.1000","0.0004"
"9.9370","0.1000","0.0003"
"9.9570","0.1000","0.0003"
"9.9770","0.1000","0.0002"
"9.9970","0.1000","0.0002"
"10.0170","0.1000","0.0003"
"10.0370","0.1000","0.0003"
"10.0570","0.1000","0.0003"
"10.0770","0.1000","0.0002"
"10.0970","0.1000","0.0003"
"10.1170","0.1000","0.0003"
"10.1370","0.1000","0.0003"
"10.1570","0.1000","0.0002"
"10.1770","0.1000","0.0003"
"10.1970","0.1000","0.0004"
"10.2170","0.1000","0.0004"
"10.2370","0.1000","0.0003"
"10.2570","0.1000","0.0003"
"10.2770","0.1000","0.0003"
"10.2970","0.1000","0.0003"
"10.3170","0.1000","0.0003"
"10.3370","0.1000","0.0002"
"10.3570","0.1000","0.0002"
"10.3770","0.1000","0.0003"
"10.3970","0.1000","0.0003"
"10.4170","0.1000","0.0003"
"10.4370","0.1000","0.0003"
"10.4570","0.1000","0.0002"
"10.4770","0.1000","0.0003"
"10.4970","0.1000","0.0003"
"10.5170","0.1000","0.0004"
"10.5370","0.1000","0.0004"
"10.5570","0.1000","0.0004"
"10.5770","0.1000","0.0003"
"10.5970","0.1000","0.0003"
"10.6170","0.1000","0.0004"
"10.6370","0.1000","0.0003"
"10.6570","0.1000","0.0003"
"10.6770","0.1000","0.0003"
"10.6970","0.1000","0.0004"
"10.7170","0.1000","0.0004"
"10.7370","0.1000","0.0003"
"10.7570","0.1000","0.0003"
"10.7770","0.1000","0.0002"
"10.7970","0.1000","0.0003"
"10.8170","0.1000","0.0003"
"10.8370","0.1000","0.0003"
"10.8570","0.1000","0.0002"
"10.8770","0.1000","0.0003"
"10.8970","0.1000","0.0003"
"10.9170","0.1000","0.0003"
"10.9370","0.1000","0.0003"
"10.9570","0.1000","0.0003"
"10.9770","0.1000","0.0003"
"10.9970","0.1000","0.0003"
"11.0170","0.1000","0.0004"
"11.0370","0.1000","0.0004"
"11.0570","0.1000","0.0003"
"11.0770","0.1000","0.0003"
"11.0970","0.1000","0.0003"
"11.1170","0.1000","0.0003"
"11.1370","0.1000","0.0003"
"11.1570","0.1000","0.0003"
"11.1770","0.1000","0.0003"
"11.1970","0.1000","0.0003"
"11.2170","0.1000","0.0003"
"11.2370","0.1000","0.0003"
"11.2570","0.1000","0.0003"
"11.2770","0.1000","0.0003"
"11.2970","0.1000","0.0003"
"11.3170","0.1000","0.0003"
"11.3370","0.1000","0.0003"
"11.3570","0.1000","0.0003"
"11.3770","0.1000","0.0003"
"11.3970","0.1000","0.0003"
"11.4170","0.1000","0.0004"
"11.4370","0.1000","0.0003"
"11.4570","0.1000","0.0003"
"11.4770","0.1000","0.0002"
"11.4970","0.1000","0.0002"
"11.5170","0.1000","0.0002"
"11.5370","0.1000","0.0003"
"11.5570","0.1000","0.0003"
"11.5770","0.1000","0.0003"
"11.5970","0.1000","0.0003"
"11.6170","0.1000","0.0003"
"11.6370","0.1000","0.0003"
"11.6570","0.1000","0.0003"
"11.6770","0.1000","0.0002"
"11.6970","0.1000","0.0003"
"11.7170","0.1000","0.0004"
"11.7370","0.1000","0.0003"
"11.7570","0.1000","0.0003"
"11.7770","0.1000","0.0003"
"11.7970","0.1000","0.0003"
"11.8170","0.1000","0.0003"
"11.8370","0.1000","0.0003"
"11.8570","0.1000","0.0002"
"11.8770","0.1000","0.0003"
"11.8970","0.1000","0.0004"
"11.9170","0.1000","0.0003"
"11.9370","0.1000","0.0003"
"11.9570","0.1000","0.0003"
"11.9770","0.1000","0.0002"
"11.9970","0.1000","0.0003"
"12.0170","0.1000","0.0003"
"12.0370","0.1000","0.0003"
"12.0570","0.1000","0.0003"
"12.0770","0.1000","0.0002"
"12.0970","0.1000","0.0003"
"12.1170","0.1000","0.0003"
"12.1370","0.1000","0.0003"
"12.1570","0.1000","0.0002"
"12.1770","0.1000","0.0003"
"12.1970","0.1000","0.0002"
"12.2170","0.1000","0.0003"
"12.2370","0.1000","0.0003"
"12.2570","0.1000","0.0003"
"12.2770","0.1000","0.0003"
"12.2970","0.1000","0.0003"
"12.3170","0.1000","0.0003"
"12.3370","0.1000","0.0003"
"12.3570","0.1000","0.0003"
"12.3770","0.1000","0.0004"
"12.3970","0.1000","0.0003"
"12.4170","0.1000","0.0003"
"12.4370","0.1000","0.0002"
"12.4570","0.1000","0.0002"
"12.4770","0.1000","0.0002"
"12.4970","0.1000","0.0002"
"12.5170","0.1000","0.0003"
"12.5370","0.1000","0.0003"
"12.5570","0.1000","0.0004"
"12.5770","0.1000","0.0004"
"12.5970","0.1000","0.0003"
"12.6170","0.1000","0.0003"
"12.6370","0.1000","0.0004"
"12.6570","0.1000","0.0004"
"12.6770","0.1000","0.0003"
"12.6970","0.1000","0.0003"
"12.7170","0.1000","0.0003"
"12.7370","0.1000","0.0002"
"12.7570","0.1000","0.0003"
"12.7770","0.1000","0.0004"
"12.7970","0.1000","0.0003"
"12.8170","0.1000","0.0003"
"12.8370","0.1000","0.0002"
"12.8570","0.1000","0.0003"
"12.8770","0.1000","0.0003"
"12.8970","0.1000","0.0003"
"12.9170","0.1000","0.0003"
"12.9370","0.1000","0.0003"
"12.9570","0.1000","0.0003"
"12.9770","0.1000","0.0002"
"12.9970","0.1000","0.0002"
"13.0170","0.1000","0.0002"
"13.0370","0.1000","0.0003"
"13.0570","0.1000","0.0003"
"13.0770","0.1000","0.0003"
"13.0970","0.1000","0.0004"
"13.1170","0.1000","0.0004"
"13.1370","0.1000","0.0003"
"13.1570","0.1000","0.0003"
"13.1770","0.1000","0.0002"
"13.1970","0.1000","0.0001"
"13.2170","0.1000","0.0001"
"13.2370","0.1000","0.0002"
"13.2570","0.1000","0.0003"
"13.2770","0.1000","0.0004"
"13.2970","0.1000","0.0003"
"13.3170","0.1000","0.0003"
"13.3370","0.1000","0.0002"
"13.3570","0.1000","0.0003"
"13.3770","0.1000","0.0002"
"13.3970","0.1000","0.0003"
"13.4170","0.1000","0.0002"
"13.4370","0.1000","0.0002"
"13.4570","0.1000","0.0003"
"13.4770","0.1000","0.0002"
"13.4970","0.1000","0.0002"
"13.5170","0.1000","0.0002"
"13.5370","0.1000","0.0004"
"13.5570","0.1000","0.0003"
"13.5770","0.1000","0.0003"
"13.5970","0.1000","0.0002"
"13.6170","0.1000","0.0003"
"13.6370","0.1000","0.0003"
"13.6570","0.1000","0.0003"
"13.6770","0.1000","0.0002"
"13.6970","0.1000","0.0003"
"13.7170","0.1000","0.0003"
"13.7370","0.1000","0.0003"
"13.7570","0.1000","0.0002"
"13.7770","0.1000","0.0002"
"13.7970","0.1000","0.0002"
"13.8170","0.1000","0.0004"
"13.8370","0.1000","0.0003"
"13.8570","0.1000","0.0002"
"13.8770","0.1000","0.0003"
"13.8970","0.1000","0.0002"
"13.9170","0.1000","0.0002"
"13.9370","0.1000","0.0002"
"13.9570","0.1000","0.0002"
"13.9770","0.1000","0.0003"
"13.9970","0.1000","0.0002"
"14.0170","0.1000","0.0002"
"14.0370","0.1000","0.0003"
"14.0570","0.1000","0.0003"
"14.0770","0.1000","0.0002"
"14.0970","0.1000","0.0002"
"14.1170","0.1000","0.0002"
"14.1370","0.1000","0.0002"
"14.1570","0.1000","0.0002"
"14.1770","0.1000","0.0003"
"14.1970","0.1000","0.0002"
"14.2170","0.1000","0.0002"
"14.2370","0.1000","0.0002"
"14.2570","0.1000","0.0002"
"14.2770","0.1000","0.0002"
"14.2970","0.1000","0.0001"
"14.3170","0.1000","0.0002"
"14.3370","0.1000","0.0002"
"14.3570","0.1000","0.0003"
"14.3770","0.1000","0.0002"
"14.3970","0.1000","0.0002"
"14.4170","0.1000","0.0002"
"14.4370","0.1000","0.0003"
"14.4570","0.1000","0.0002"
"14.4770","0.1000","0.0002"
"14.4970","0.1000","0.0002"
"14.5170","0.1000","0.0002"
"14.5370","0.1000","0.0002"
"14.5570","0.1000","0.0003"
"14.5770","0.1000","0.0002"
"14.5970","0.1000","0.0002"
"14.6170","0.1000","0.0003"
"14.6370","0.1000","0.0003"
"14.6570","0.1000","0.0003"
"14.6770","0.1000","0.0002"
"14.6970","0.1000","0.0003"
"14.7170","0.1000","0.0004"
"14.7370","0.1000","0.0003"
"14.7570","0.1000","0.0003"
"14.7770","0.1000","0.0003"
"14.7970","0.1000","0.0003"
"14.8170","0.1000","0.0003"
"14.8370","0.1000","0.0002"
"14.8570","0.1000","0.0002"
"14.8770","0.1000","0.0001"
"14.8970","0.1000","0.0002"
"14.9170","0.1000","0.0002"
"14.9370","0.1000","0.0002"
"14.9570","0.1000","0.0003"
"14.9770","0.1000","0.0002"
"14.9970","0.1000","0.0002"
"15.0170","0.1000","0.0003"
"15.0370","0.1000","0.0003"
"15.0570","0.1000","0.0003"
"15.0770","0.1000","0.0002"
"15.0970","0.1000","0.0002"
"15.1170","0.1000","0.0003"
"15.1370","0.1000","0.0003"
"15.1570","0.1000","0.0002"
"15.1770","0.1000","0.0002"
"15.1970","0.1000","0.0002"
"15.2170","0.1000","0.0003"
"15.2370","0.1000","0.0003"
"15.2570","0.1000","0.0002"
"15.2770","0.1000","0.0002"
"15.2970","0.1000","0.0003"
"15.3170","0.1000","0.0003"
"15.3370","0.1000","0.0003"
"15.3570","0.1000","0.0003"
"15.3770","0.1000","0.0003"
"15.3970","0.1000","0.0003"
"15.4170","0.1000","0.0003"
"15.4370","0.1000","0.0003"
"15.4570","0.1000","0.0002"
"15.4770","0.1000","0.0002"
"15.4970","0.1000","0.0002"
"15.5170","0.1000","0.0002"
"15.5370","0.1000","0.0002"
"15.5570","0.1000","0.0001"
"15.5770","0.1000","0.0002"
"15.5970","0.1000","0.0002"
"15.6170","0.1000","0.0003"
"15.6370","0.1000","0.0003"
"15.6570","0.1000","0.0003"
"15.6770","0.1000","0.0001"
"15.6970","0.1000","0.0001"
"15.7170","0.1000","0.0002"
"15.7370","0.1000","0.0003"
"15.7570","0.1000","0.0003"
"15.7770","0.1000","0.0004"
"15.7970","0.1000","0.0003"
"15.8170","0.1000","0.0002"
"15.8370","0.1000","0.0001"
"15.8570","0.1000","0.0001"
"15.8770","0.1000","0.0001"
"15.8970","0.1000","0.0002"
"15.9170","0.1000","0.0002"
"15.9370","0.1000","0.0003"
"15.9570","0.1000","0.0003"
"15.9770","0.1000","0.0003"
"15.9970","0.1000","0.0003"
"16.0170","0.1000","0.0002"
"16.0370","0.1000","0.0002"
"16.0570","0.1000","0.0002"
"16.0770","0.1000","0.0002"
"16.0970","0.1000","0.0002"
"16.1170","0.1000","0.0002"
"16.1370","0.1000","0.0002"
"16.1570","0.1000","0.0001"
"16.1770","0.1000","0.0001"
"16.1970","0.1000","0.0001"
"16.2170","0.1000","0.0003"
"16.2370","0.1000","0.0002"
"16.2570","0.1000","0.0003"
"16.2770","0.1000","0.0003"
"16.2970","0.1000","0.0002"
"16.3170","0.1000","0.0003"
"16.3370","0.1000","0.0002"
