Time,Displacement,Force
(s),(mm),(kN)
"8.4260","0.1000","0.0005"
"8.4460","0.1000","0.0005"
"8.4660","0.1000","0.0005"
"8.4860","0.1000","0.0006"
"8.5060","0.1000","0.0006"
"8.5260","0.1000","0.0006"
"8.5460","0.1000","0.0006"
"8.5660","0.1000","0.0006"
"8.5860","0.1000","0.0006"
"8.6060","0.1000","0.0006"
"8.6260","0.1000","0.0006"
"8.6460","0.1000","0.0006"
"8.6660","0.1000","0.0007"
"8.6860","0.1000","0.0006"
"8.7060","0.1000","0.0006"
"8.7260","0.1000","0.0006"
"8.7460","0.1000","0.0007"
"8.7660","0.1000","0.0006"
"8.7860","0.1000","0.0006"
"8.8060","0.1000","0.0006"
"8.8260","0.1000","0.0006"
"8.8460","0.1000","0.0005"
"8.8660","0.1000","0.0005"
"8.8860","0.1000","0.0005"
"8.9060","0.1000","0.0006"
"8.9260","0.1000","0.0006"
"8.9460","0.1000","0.0007"
"8.9660","0.1000","0.0005"
"8.9860","0.1000","0.0005"
"9.0060","0.1000","0.0006"
"9.0260","0.1000","0.0006"
"9.0460","0.1000","0.0006"
"9.0660","0.1000","0.0006"
"9.0860","0.1000","0.0005"
"9.1060","0.1000","0.0005"
"9.1260","0.1000","0.0006"
"9.1460","0.1000","0.0006"
"9.1660","0.1000","0.0005"
"9.1860","0.1000","0.0006"
"9.2060","0.1000","0.0007"
"9.2260","0.1000","0.0006"
"9.2460","0.1000","0.0005"
"9.2660","0.1000","0.0005"
"9.2860","0.1000","0.0006"
"9.3060","0.1000","0.0006"
"9.3260","0.1000","0.0006"
"9.3460","0.1000","0.0007"
"9.3660","0.1000","0.0007"
"9.3860","0.1000","0.0006"
"9.4060","0.1000","0.0006"
"9.4260","0.1000","0.0006"
"9.4460","0.1000","0.0006"
"9.4660","0.1000","0.0006"
"9.4860","0.1000","0.0006"
"9.5060","0.1000","0.0006"
"9.5260","0.1000","0.0007"
"9.5460","0.1000","0.0007"
"9.5660","0.1000","0.0007"
"9.5860","0.1000","0.0006"
"9.6060","0.1000","0.0006"
"9.6260","0.1000","0.0006"
"9.6460","0.1000","0.0006"
"9.6660","0.1000","0.0006"
"9.6860","0.1000","0.0006"
"9.7060","0.1000","0.0006"
"9.7260","0.1000","0.0007"
"9.7460","0.1000","0.0006"
"9.7660","0.1000","0.0007"
"9.7860","0.1000","0.0006"
"9.8060","0.1000","0.0006"
"9.8260","0.1000","0.0006"
"9.8460","0.1000","0.0006"
"9.8660","0.1000","0.0006"
"9.8860","0.1000","0.0006"
"9.9060","0.1000","0.0006"
"9.9260","0.1000","0.0006"
"9.9460","0.1000","0.0006"
"9.9660","0.1000","0.0005"
"9.9860","0.1000","0.0006"
"10.0060","0.1000","0.0006"
"10.0260","0.1000","0.0006"
"10.0460","0.1000","0.0006"
"10.0660","0.1000","0.0006"
"10.0860","0.1000","0.0006"
"10.1060","0.1000","0.0006"
"10.1260","0.1000","0.0005"
"10.1460","0.1000","0.0006"
"10.1660","0.1000","0.0006"
"10.1860","0.1000","0.0005"
"10.2060","0.1000","0.0006"
"10.2260","0.1000","0.0006"
"10.2460","0.1000","0.0005"
"10.2660","0.1000","0.0005"
"10.2860","0.1000","0.0006"
"10.3060","0.1000","0.0005"
"10.3260","0.1000","0.0005"
"10.3460","0.1000","0.0006"
"10.3660","0.1000","0.0006"
"10.3860","0.1000","0.0006"
"10.4060","0.1000","0.0006"
"10.4260","0.1000","0.0006"
"10.4460","0.1000","0.0005"
"10.4660","0.1000","0.0006"
"10.4860","0.1000","0.0005"
"10.5060","0.1000","0.0005"
"10.5260","0.1000","0.0005"
"10.5460","0.1000","0.0006"
"10.5660","0.1000","0.0005"
"10.5860","0.1000","0.0006"
"10.6060","0.1000","0.0006"
"10.6260","0.1000","0.0007"
"10.6460","0.1000","0.0006"
"10.6660","0.1000","0.0005"
"10.6860","0.1000","0.0006"
"10.7060","0.1000","0.0006"
"10.7260","0.1000","0.0006"
"10.7460","0.1000","0.0006"
"10.7660","0.1000","0.0006"
"10.7860","0.1000","0.0006"
"10.8060","0.1000","0.0006"
"10.8260","0.1000","0.0005"
"10.8460","0.1000","0.0006"
"10.8660","0.1000","0.0006"
"10.8860","0.1000","0.0005"
"10.9060","0.1000","0.0006"
"10.9260","0.1000","0.0006"
"10.9460","0.1000","0.0005"
"10.9660","0.1000","0.0005"
"10.9860","0.1000","0.0005"
"11.0060","0.1000","0.0006"
"11.0260","0.1000","0.0006"
"11.0460","0.1000","0.0006"
"11.0660","0.1000","0.0006"
"11.0860","0.1000","0.0005"
"11.1060","0.1000","0.0006"
"11.1260","0.1000","0.0007"
"11.1460","0.1000","0.0007"
"11.1660","0.1000","0.0006"
"11.1860","0.1000","0.0006"
"11.2060","0.1000","0.0005"
"11.2260","0.1000","0.0005"
"11.2460","0.1000","0.0005"
"11.2660","0.1000","0.0005"
"11.2860","0.1000","0.0004"
"11.3060","0.1000","0.0005"
"11.3260","0.1000","0.0006"
"11.3460","0.1000","0.0005"
"11.3660","0.1000","0.0005"
"11.3860","0.1000","0.0005"
"11.4060","0.1000","0.0006"
"11.4260","0.1000","0.0006"
"11.4460","0.1000","0.0006"
"11.4660","0.1000","0.0006"
"11.4860","0.1000","0.0006"
"11.5060","0.1000","0.0005"
"11.5260","0.1000","0.0005"
"11.5460","0.1000","0.0006"
"11.5660","0.1000","0.0006"
"11.5860","0.1000","0.0005"
"11.6060","0.1000","0.0005"
"11.6260","0.1000","0.0005"
"11.6460","0.1000","0.0005"
"11.6660","0.1000","0.0005"
"11.6860","0.1000","0.0005"
"11.7060","0.1000","0.0005"
"11.7260","0.1000","0.0005"
"11.7460","0.1000","0.0005"
"11.7660","0.1000","0.0006"
"11.7860","0.1000","0.0006"
"11.8060","0.1000","0.0006"
"11.8260","0.1000","0.0005"
"11.8460","0.1000","0.0006"
"11.8660","0.1000","0.0007"
"11.8860","0.1000","0.0007"
"11.9060","0.1000","0.0006"
"11.9260","0.1000","0.0006"
"11.9460","0.1000","0.0006"
"11.9660","0.1000","0.0005"
"11.9860","0.1000","0.0006"
"12.0060","0.1000","0.0006"
"12.0260","0.1000","0.0005"
"12.0460","0.1000","0.0005"
"12.0660","0.1000","0.0005"
"12.0860","0.1000","0.0005"
"12.1060","0.1000","0.0006"
"12.1260","0.1000","0.0006"
"12.1460","0.1000","0.0006"
"12.1660","0.1000","0.0006"
"12.1860","0.1000","0.0005"
"12.2060","0.1000","0.0006"
"12.2260","0.1000","0.0005"
"12.2460","0.1000","0.0005"
"12.2660","0.1000","0.0005"
"12.2860","0.1000","0.0005"
"12.3060","0.1000","0.0006"
"12.3260","0.1000","0.0006"
"12.3460","0.1000","0.0006"
"12.3660","0.1000","0.0006"
"12.3860","0.1000","0.0006"
"12.4060","0.1000","0.0006"
"12.4260","0.1000","0.0006"
"12.4460","0.1000","0.0006"
"12.4660","0.1000","0.0006"
"12.4860","0.1000","0.0006"
"12.5060","0.1000","0.0006"
"12.5260","0.1000","0.0005"
"12.5460","0.1000","0.0005"
"12.5660","0.1000","0.0005"
"12.5860","0.1000","0.0006"
"12.6060","0.1000","0.0007"
"12.6260","0.1000","0.0006"
"12.6460","0.1000","0.0005"
"12.6660","0.1000","0.0006"
"12.6860","0.1000","0.0006"
"12.7060","0.1000","0.0006"
"12.7260","0.1000","0.0006"
"12.7460","0.1000","0.0006"
"12.7660","0.1000","0.0006"
"12.7860","0.1000","0.0006"
"12.8060","0.1000","0.0005"
"12.8260","0.1000","0.0005"
"12.8460","0.1000","0.0004"
"12.8660","0.1000","0.0005"
"12.8860","0.1000","0.0006"
"12.9060","0.1000","0.0006"
"12.9260","0.1000","0.0006"
"12.9460","0.1000","0.0006"
"12.9660","0.1000","0.0005"
"12.9860","0.1000","0.0005"
"13.0060","0.1000","0.0005"
"13.0260","0.1000","0.0006"
"13.0460","0.1000","0.0007"
"13.0660","0.1000","0.0006"
"13.0860","0.1000","0.0006"
"13.1060","0.1000","0.0005"
"13.1260","0.1000","0.0005"
"13.1460","0.1000","0.0006"
"13.1660","0.1000","0.0006"
"13.1860","0.1000","0.0006"
"13.2060","0.1000","0.0005"
"13.2260","0.1000","0.0005"
"13.2460","0.1000","0.0007"
"13.2660","0.1000","0.0006"
"13.2860","0.1000","0.0006"
"13.3060","0.1000","0.0005"
"13.3260","0.1000","0.0007"
"13.3460","0.1000","0.0006"
"13.3660","0.1000","0.0006"
"13.3860","0.1000","0.0007"
"13.4060","0.1000","0.0006"
"13.4260","0.1000","0.0006"
"13.4460","0.1000","0.0006"
"13.4660","0.1000","0.0006"
"13.4860","0.1000","0.0006"
"13.5060","0.1000","0.0006"
"13.5260","0.1000","0.0005"
"13.5460","0.1000","0.0006"
"13.5660","0.1000","0.0006"
"13.5860","0.1000","0.0006"
"13.6060","0.1000","0.0006"
"13.6260","0.1000","0.0006"
"13.6460","0.1000","0.0006"
"13.6660","0.1000","0.0005"
"13.6860","0.1000","0.0005"
"13.7060","0.1000","0.0005"
"13.7260","0.1000","0.0006"
"13.7460","0.1000","0.0006"
"13.7660","0.1000","0.0006"
"13.7860","0.1000","0.0005"
"13.8060","0.1000","0.0006"
"13.8260","0.1000","0.0006"
"13.8460","0.1000","0.0007"
"13.8660","0.1000","0.0007"
"13.8860","0.1000","0.0006"
"13.9060","0.1000","0.0006"
"13.9260","0.1000","0.0005"
"13.9460","0.1000","0.0004"
"13.9660","0.1000","0.0005"
"13.9860","0.1000","0.0006"
"14.0060","0.1000","0.0006"
"14.0260","0.1000","0.0005"
