host_elapsed_s,esp32_ms,elapsed_s,adc1,R_ohm,R_kOhm,R0_ohm,dR_R0
0.290978,95,0.0,4095,,,4215.850945,
0.551238,543809,543.714,2297,4215.850945,4.215850945,4215.850945,0.0
0.640213,543859,543.764,2300,4228.412256,4.228412256,4215.850945,0.002979543
0.640434,543909,543.814,2298,4220.033389,4.220033389,4215.850945,0.000992076
0.640894,1059,0.964,2310,4270.588235,4.270588235,4215.850945,0.012983687
0.641091,1109,1.014,2288,4178.417266,4.178417266,4215.850945,-0.00887927
0.641291,1159,1.064,2317,4300.393701,4.300393701,4215.850945,0.020053545
0.641486,1209,1.114,2304,4245.226131,4.245226131,4215.850945,0.006967795
0.64168,1259,1.164,2302,4236.809816,4.236809816,4215.850945,0.004971445
0.641872,1309,1.214,2319,4308.952703,4.308952703,4215.850945,0.02208374
0.642063,1359,1.264,2300,4228.412256,4.228412256,4215.850945,0.002979543
0.642259,1409,1.314,2313,4283.333333,4.283333333,4215.850945,0.016006825
0.642451,1459,1.364,2298,4220.033389,4.220033389,4215.850945,0.000992076
0.642646,1509,1.414,2308,4262.115277,4.262115277,4215.850945,0.010973901
0.642836,1559,1.464,2307,4257.885906,4.257885906,4215.850945,0.009970694
0.643031,1609,1.514,2317,4300.393701,4.300393701,4215.850945,0.020053545
0.643222,1659,1.564,2311,4274.831839,4.274831839,4215.850945,0.01399027
0.643412,1709,1.614,2317,4300.393701,4.300393701,4215.850945,0.020053545
0.643607,1759,1.664,2328,4347.70798,4.34770798,4215.850945,0.031276493
0.643799,1809,1.714,2317,4300.393701,4.300393701,4215.850945,0.020053545
0.644044,1859,1.764,2330,4356.373938,4.356373938,4215.850945,0.033332059
0.644236,1909,1.814,2329,4352.038505,4.352038505,4215.850945,0.032303694
0.644427,1959,1.864,2342,4408.78494,4.40878494,4215.850945,0.045763951
0.64462,2009,1.914,2336,4382.490051,4.382490051,4215.850945,0.039526802
0.644809,2059,1.964,2334,4373.764906,4.373764906,4215.850945,0.037457197
0.645,2109,2.014,2364,4506.759099,4.506759099,4215.850945,0.069003425
0.64519,2159,2.064,2331,4360.714286,4.360714286,4215.850945,0.03436159
0.645382,2209,2.114,2342,4408.78494,4.40878494,4215.850945,0.045763951
0.645575,2259,2.164,2334,4373.764906,4.373764906,4215.850945,0.037457197
0.645764,2309,2.214,2326,4339.061617,4.339061617,4215.850945,0.029225576
0.645955,2359,2.264,2332,4365.059558,4.365059558,4215.850945,0.035392288
0.646146,2409,2.314,2341,4404.389966,4.404389966,4215.850945,0.044721463
0.646335,2459,2.364,2347,4430.83524,4.43083524,4215.850945,0.050994283
0.646525,2509,2.414,2351,4448.566514,4.448566514,4215.850945,0.055200141
0.657448,2559,2.464,2340,4400.0,4.4,4215.850945,0.043680163
0.731328,2609,2.514,2338,4391.23506,4.39123506,4215.850945,0.041601118
0.757482,2659,2.564,2331,4360.714286,4.360714286,4215.850945,0.03436159
0.807467,2709,2.614,2354,4461.918438,4.461918438,4215.850945,0.058367218
0.857503,2759,2.664,2328,4347.70798,4.34770798,4215.850945,0.031276493
0.966491,2809,2.714,2343,4413.184932,4.413184932,4215.850945,0.046807629
1.016186,2859,2.764,2336,4382.490051,4.382490051,4215.850945,0.039526802
1.016395,2909,2.814,2346,4426.415094,4.426415094,4215.850945,0.049945824
1.057492,2959,2.864,2336,4382.490051,4.382490051,4215.850945,0.039526802
1.107472,3009,2.914,2347,4430.83524,4.43083524,4215.850945,0.050994283
1.158152,3059,2.964,2341,4404.389966,4.404389966,4215.850945,0.044721463
1.207516,3109,3.014,2349,4439.690722,4.439690722,4215.850945,0.053094803
1.257482,3159,3.064,2362,4497.749567,4.497749567,4215.850945,0.066866363
1.307468,3209,3.114,2347,4430.83524,4.43083524,4215.850945,0.050994283
1.357494,3259,3.164,2353,4457.462687,4.457462687,4215.850945,0.057310314
1.41263,3309,3.214,2336,4382.490051,4.382490051,4215.850945,0.039526802
1.457515,3359,3.264,2333,4369.409762,4.369409762,4215.850945,0.036424157
1.507479,3409,3.314,2346,4426.415094,4.426415094,4215.850945,0.049945824
1.5575,3459,3.364,2348,4435.260446,4.435260446,4215.850945,0.052043942
1.607474,3509,3.414,2339,4395.615034,4.395615034,4215.850945,0.042640048
1.662132,3559,3.464,2324,4330.434783,4.330434783,4215.850945,0.02717929
1.707471,3609,3.514,2340,4400.0,4.4,4215.850945,0.043680163
1.757475,3659,3.564,2316,4296.121417,4.296121417,4215.850945,0.019040159
1.807496,3709,3.614,2351,4448.566514,4.448566514,4215.850945,0.055200141
1.8575,3759,3.664,2340,4400.0,4.4,4215.850945,0.043680163
1.909999,3809,3.714,2327,4343.382353,4.343382353,4215.850945,0.030250455
1.957421,3859,3.764,2333,4369.409762,4.369409762,4215.850945,0.036424157
2.007488,3909,3.814,2347,4430.83524,4.43083524,4215.850945,0.050994283
2.057489,3959,3.864,2349,4439.690722,4.439690722,4215.850945,0.053094803
2.107482,4009,3.914,2353,4457.462687,4.457462687,4215.850945,0.057310314
2.157531,4059,3.964,2358,4479.792746,4.479792746,4215.850945,0.062607005
2.212812,4109,4.014,2356,4470.845313,4.470845313,4215.850945,0.060484673
