Time,Displacement,Force
(s),(mm),(kN)
"3.7010","0.0595","0.0005"
"3.7210","0.0598","0.0005"
"3.7410","0.0601","0.0004"
"3.7610","0.0605","0.0004"
"3.7810","0.0609","0.0004"
"3.8010","0.0613","0.0004"
"3.8210","0.0616","0.0004"
"3.8410","0.0619","0.0004"
"3.8610","0.0621","0.0004"
"3.8810","0.0623","0.0004"
"3.9010","0.0626","0.0005"
"3.9210","0.0629","0.0005"
"3.9410","0.0633","0.0005"
"3.9610","0.0637","0.0005"
"3.9810","0.0642","0.0005"
"4.0010","0.0647","0.0004"
"4.0210","0.0651","0.0005"
"4.0410","0.0654","0.0005"
"4.0610","0.0657","0.0005"
"4.0810","0.0660","0.0005"
"4.1010","0.0663","0.0005"
"4.1210","0.0666","0.0004"
"4.1410","0.0669","0.0004"
"4.1610","0.0672","0.0004"
"4.1810","0.0674","0.0004"
"4.2010","0.0676","0.0004"
"4.2210","0.0679","0.0004"
"4.2410","0.0682","0.0003"
"4.2610","0.0686","0.0004"
"4.2810","0.0690","0.0005"
"4.3010","0.0695","0.0005"
"4.3210","0.0700","0.0005"
"4.3410","0.0704","0.0004"
"4.3610","0.0707","0.0005"
"4.3810","0.0709","0.0005"
"4.4010","0.0712","0.0005"
"4.4210","0.0715","0.0005"
"4.4410","0.0718","0.0006"
"4.4610","0.0722","0.0006"
"4.4810","0.0726","0.0007"
"4.5010","0.0730","0.0007"
"4.5210","0.0733","0.0006"
"4.5410","0.0735","0.0005"
"4.5610","0.0737","0.0004"
"4.5810","0.0740","0.0005"
"4.6010","0.0743","0.0006"
"4.6210","0.0746","0.0006"
"4.6410","0.0750","0.0006"
"4.6610","0.0755","0.0005"
"4.6810","0.0759","0.0004"
"4.7010","0.0764","0.0006"
"4.7210","0.0767","0.0006"
"4.7410","0.0770","0.0005"
"4.7610","0.0773","0.0005"
"4.7810","0.0776","0.0005"
"4.8010","0.0779","0.0006"
"4.8210","0.0782","0.0005"
"4.8410","0.0785","0.0005"
"4.8610","0.0788","0.0005"
"4.8810","0.0790","0.0005"
"4.9010","0.0793","0.0006"
"4.9210","0.0796","0.0005"
"4.9410","0.0799","0.0006"
"4.9610","0.0803","0.0006"
"4.9810","0.0808","0.0006"
"5.0010","0.0813","0.0005"
"5.0210","0.0817","0.0005"
"5.0410","0.0821","0.0006"
"5.0610","0.0823","0.0005"
"5.0810","0.0826","0.0006"
"5.1010","0.0828","0.0005"
"5.1210","0.0831","0.0005"
"5.1410","0.0835","0.0006"
"5.1610","0.0839","0.0005"
"5.1810","0.0843","0.0005"
"5.2010","0.0846","0.0005"
"5.2210","0.0848","0.0007"
"5.2410","0.0851","0.0007"
"5.2610","0.0853","0.0008"
"5.2810","0.0856","0.0008"
"5.3010","0.0859","0.0007"
"5.3210","0.0863","0.0006"
"5.3410","0.0867","0.0006"
"5.3610","0.0871","0.0006"
"5.3810","0.0876","0.0006"
"5.4010","0.0880","0.0007"
"5.4210","0.0884","0.0007"
"5.4410","0.0887","0.0006"
"5.4610","0.0890","0.0006"
"5.4810","0.0893","0.0006"
"5.5010","0.0896","0.0007"
"5.5210","0.0899","0.0007"
"5.5410","0.0902","0.0007"
"5.5610","0.0904","0.0006"
"5.5810","0.0907","0.0006"
"5.6010","0.0909","0.0006"
"5.6210","0.0912","0.0006"
"5.6410","0.0916","0.0006"
"5.6610","0.0921","0.0006"
"5.6810","0.0925","0.0006"
"5.7010","0.0930","0.0006"
"5.7210","0.0934","0.0007"
"5.7410","0.0937","0.0006"
"5.7610","0.0939","0.0006"
"5.7810","0.0942","0.0006"
"5.8010","0.0945","0.0006"
"5.8210","0.0948","0.0007"
"5.8410","0.0952","0.0007"
"5.8610","0.0956","0.0006"
"5.8810","0.0959","0.0006"
"5.9010","0.0962","0.0006"
"5.9210","0.0964","0.0007"
"5.9410","0.0967","0.0007"
"5.9610","0.0969","0.0007"
"5.9810","0.0972","0.0007"
"6.0010","0.0976","0.0007"
"6.0210","0.0980","0.0006"
"6.0410","0.0985","0.0007"
"6.0610","0.0989","0.0007"
"6.0810","0.0994","0.0007"
"6.1010","0.0997","0.0006"
"6.1210","0.1000","0.0006"
"6.1220","0.1000","0.0006"
"6.1230","0.1000","0.0006"
"6.1430","0.1003","0.0006"
