Time,Displacement,Force
"2.3270","0.0370","0.0002"
"2.3470","0.0373","0.0003"
"2.3670","0.0375","0.0002"
"2.3870","0.0378","0.0002"
"2.4070","0.0380","0.0002"
"2.4270","0.0383","0.0001"
"2.4470","0.0387","0.0001"
"2.4670","0.0391","0.0002"
"2.4870","0.0395","0.0002"
"2.5070","0.0399","0.0002"
"2.5270","0.0404","0.0002"
"2.5470","0.0407","0.0003"
"2.5670","0.0410","0.0002"
"2.5870","0.0413","0.0002"
"2.6070","0.0416","0.0002"
"2.6270","0.0420","0.0002"
"2.6470","0.0423","0.0003"
"2.6670","0.0426","0.0002"
"2.6870","0.0429","0.0001"
"2.7070","0.0431","0.0002"
"2.7270","0.0434","0.0003"
"2.7470","0.0437","0.0003"
"2.7670","0.0440","0.0002"
"2.7870","0.0444","0.0002"
"2.8070","0.0449","0.0003"
"2.8270","0.0454","0.0004"
"2.8470","0.0458","0.0003"
"2.8670","0.0462","0.0003"
"2.8870","0.0465","0.0003"
"2.9070","0.0467","0.0003"
"2.9270","0.0469","0.0003"
"2.9470","0.0472","0.0002"
"2.9670","0.0476","0.0002"
"2.9870","0.0480","0.0003"
"3.0070","0.0484","0.0003"
"3.0270","0.0487","0.0003"
"3.0470","0.0489","0.0004"
"3.0670","0.0491","0.0004"
"3.0870","0.0494","0.0003"
"3.1070","0.0496","0.0003"
"3.1270","0.0500","0.0003"
"3.1470","0.0503","0.0004"
"3.1670","0.0508","0.0003"
"3.1870","0.0512","0.0003"
"3.2070","0.0517","0.0003"
"3.2270","0.0521","0.0004"
"3.2470","0.0525","0.0004"
"3.2670","0.0528","0.0004"
"3.2870","0.0530","0.0004"
"3.3070","0.0533","0.0003"
"3.3270","0.0536","0.0004"
"3.3470","0.0539","0.0004"
"3.3670","0.0542","0.0003"
"3.3870","0.0545","0.0002"
"3.4070","0.0547","0.0003"
"3.4270","0.0550","0.0003"
"3.4470","0.0553","0.0003"
"3.4670","0.0557","0.0003"
"3.4870","0.0562","0.0003"
"3.5070","0.0567","0.0004"
"3.5270","0.0572","0.0003"
"3.5470","0.0575","0.0002"
"3.5670","0.0578","0.0003"
"3.5870","0.0580","0.0003"
"3.6070","0.0582","0.0003"
"3.6270","0.0585","0.0002"
"3.6470","0.0589","0.0003"
"3.6670","0.0592","0.0004"
"3.6870","0.0596","0.0003"
"3.7070","0.0600","0.0003"
"3.7270","0.0603","0.0003"
"3.7470","0.0605","0.0003"
"3.7670","0.0608","0.0002"
"3.7870","0.0610","0.0003"
"3.8070","0.0613","0.0003"
"3.8270","0.0617","0.0004"
"3.8470","0.0621","0.0004"
"3.8670","0.0625","0.0003"
"3.8870","0.0630","0.0004"
"3.9070","0.0634","0.0004"
"3.9270","0.0638","0.0004"
"3.9470","0.0641","0.0004"
"3.9670","0.0644","0.0005"
"3.9870","0.0647","0.0005"
"4.0070","0.0650","0.0004"
"4.0270","0.0653","0.0003"
"4.0470","0.0656","0.0003"
"4.0670","0.0659","0.0004"
"4.0870","0.0661","0.0004"
"4.1070","0.0663","0.0003"
"4.1270","0.0666","0.0003"
"4.1470","0.0670","0.0004"
"4.1670","0.0674","0.0004"
"4.1870","0.0678","0.0004"
"4.2070","0.0683","0.0004"
"4.2270","0.0688","0.0003"
"4.2470","0.0691","0.0003"
"4.2670","0.0694","0.0004"
"4.2870","0.0697","0.0004"
"4.3070","0.0699","0.0004"
"4.3270","0.0703","0.0004"
"4.3470","0.0706","0.0004"
"4.3670","0.0710","0.0003"
"4.3870","0.0714","0.0003"
"4.4070","0.0717","0.0003"
"4.4270","0.0720","0.0004"
"4.4470","0.0722","0.0004"
"4.4670","0.0724","0.0004"
"4.4870","0.0727","0.0004"
"4.5070","0.0730","0.0004"
"4.5270","0.0734","0.0004"
"4.5470","0.0738","0.0003"
"4.5670","0.0743","0.0004"
"4.5870","0.0747","0.0004"
"4.6070","0.0751","0.0004"
"4.6270","0.0754","0.0004"
"4.6470","0.0757","0.0005"
"4.6670","0.0760","0.0005"
"4.6870","0.0763","0.0005"
"4.7070","0.0766","0.0004"
"4.7270","0.0769","0.0004"
"4.7470","0.0772","0.0004"
"4.7670","0.0775","0.0004"
"4.7870","0.0777","0.0004"
"4.8070","0.0780","0.0003"
"4.8270","0.0783","0.0004"
"4.8470","0.0787","0.0004"
"4.8670","0.0791","0.0005"
"4.8870","0.0796","0.0005"
"4.9070","0.0801","0.0004"
"4.9270","0.0805","0.0004"
"4.9470","0.0808","0.0003"
"4.9670","0.0810","0.0003"
"4.9870","0.0813","0.0003"
"5.0070","0.0816","0.0003"
"5.0270","0.0819","0.0005"
"5.0470","0.0823","0.0005"
"5.0670","0.0827","0.0005"
"5.0870","0.0830","0.0005"
"5.1070","0.0833","0.0004"
"5.1270","0.0835","0.0004"
"5.1470","0.0838","0.0004"
"5.1670","0.0840","0.0005"
"5.1870","0.0843","0.0004"
"5.2070","0.0846","0.0004"
"5.2270","0.0851","0.0004"
"5.2470","0.0855","0.0003"
"5.2670","0.0860","0.0002"
"5.2870","0.0864","0.0003"
"5.3070","0.0868","0.0005"
"5.3270","0.0871","0.0005"
"5.3470","0.0874","0.0005"
"5.3670","0.0877","0.0005"
"5.3870","0.0880","0.0005"
"5.4070","0.0883","0.0006"
"5.4270","0.0886","0.0005"
"5.4470","0.0889","0.0004"
"5.4670","0.0891","0.0005"
"5.4870","0.0894","0.0004"
"5.5070","0.0896","0.0005"
"5.5270","0.0900","0.0005"
"5.5470","0.0904","0.0005"
"5.5670","0.0909","0.0005"
"5.5870","0.0914","0.0005"
"5.6070","0.0918","0.0005"
"5.6270","0.0921","0.0005"
"5.6470","0.0924","0.0004"
"5.6670","0.0926","0.0004"
"5.6870","0.0929","0.0004"
"5.7070","0.0932","0.0005"
"5.7270","0.0936","0.0005"
"5.7470","0.0940","0.0004"
"5.7670","0.0943","0.0005"
"5.7870","0.0947","0.0004"
"5.8070","0.0949","0.0005"
"5.8270","0.0951","0.0005"
"5.8470","0.0954","0.0005"
"5.8670","0.0957","0.0005"
"5.8870","0.0960","0.0005"
"5.9070","0.0964","0.0005"
"5.9270","0.0968","0.0004"
"5.9470","0.0973","0.0004"
"5.9670","0.0978","0.0005"
"5.9870","0.0981","0.0005"
"6.0070","0.0984","0.0005"
"6.0270","0.0987","0.0005"
"6.0470","0.0990","0.0005"
"6.0670","0.0993","0.0005"
"6.0870","0.0996","0.0005"
"6.1070","0.0999","0.0005"
"6.1120","0.1000","0.0005"
"6.1130","0.1000","0.0005"
"6.1140","0.1000","0.0005"
"6.1340","0.1002","0.0005"
"6.1540","0.1003","0.0005"
"6.1740","0.1003","0.0005"
"6.1940","0.1003","0.0005"
"6.2140","0.1003","0.0005"
"6.2340","0.1003","0.0005"
"6.2540","0.1003","0.0004"
"6.2740","0.1003","0.0005"
"6.2940","0.1003","0.0006"
"6.3140","0.1003","0.0006"
"6.3340","0.1003","0.0005"
"6.3540","0.1003","0.0005"
"6.3740","0.1003","0.0006"
"6.3940","0.1003","0.0006"
"6.4140","0.1003","0.0005"
"6.4340","0.1003","0.0005"
"6.4540","0.1003","0.0005"
"6.4740","0.1003","0.0005"
"6.4940","0.1003","0.0005"
"6.5140","0.1003","0.0005"
"6.5340","0.1003","0.0005"
"6.5540","0.1002","0.0005"
"6.5740","0.1002","0.0005"
"6.5940","0.1002","0.0005"
"6.6140","0.1002","0.0006"
"6.6340","0.1002","0.0006"
"6.6540","0.1002","0.0006"
"6.6740","0.1002","0.0006"
"6.6940","0.1002","0.0006"
"6.7140","0.1002","0.0006"
"6.7340","0.1002","0.0005"
"6.7540","0.1002","0.0005"
"6.7740","0.1002","0.0005"
"6.7940","0.1002","0.0005"
"6.8140","0.1001","0.0005"
"6.8340","0.1001","0.0005"
"6.8540","0.1001","0.0005"
"6.8740","0.1001","0.0005"
"6.8940","0.1001","0.0005"
"6.9140","0.1001","0.0005"
"6.9340","0.1001","0.0006"
"6.9540","0.1001","0.0006"
"6.9740","0.1001","0.0005"
"6.9940","0.1001","0.0005"
"7.0140","0.1001","0.0004"
"7.0340","0.1001","0.0004"
"7.0540","0.1001","0.0004"
"7.0740","0.1000","0.0005"
"7.0940","0.1000","0.0006"
"7.1140","0.1000","0.0006"
"7.1340","0.1000","0.0005"
"7.1540","0.1000","0.0005"
"7.1740","0.1000","0.0005"
"7.1940","0.1000","0.0006"
"7.2140","0.1000","0.0006"
"7.2340","0.1000","0.0005"
"7.2540","0.1000","0.0005"
"7.2740","0.1000","0.0004"
"7.2940","0.1000","0.0004"
"7.3140","0.1000","0.0005"
"7.3340","0.1000","0.0005"
"7.3540","0.1000","0.0004"
"7.3740","0.1000","0.0004"
"7.3940","0.1000","0.0004"
"7.4140","0.1000","0.0005"
"7.4340","0.1000","0.0006"
"7.4540","0.1000","0.0005"
"7.4740","0.1000","0.0004"
"7.4940","0.1000","0.0004"
"7.5140","0.1000","0.0004"
"7.5340","0.1000","0.0005"
"7.5540","0.1000","0.0005"
"7.5740","0.1000","0.0005"
"7.5940","0.1000","0.0005"
"7.6140","0.1000","0.0006"
"7.6340","0.1000","0.0005"
"7.6540","0.1000","0.0006"
"7.6740","0.1000","0.0005"
"7.6940","0.1000","0.0004"
"7.7140","0.1000","0.0005"
"7.7340","0.1000","0.0005"
"7.7540","0.1000","0.0004"
"7.7740","0.1000","0.0006"
"7.7940","0.1000","0.0005"
"7.8140","0.1000","0.0005"
"7.8340","0.1000","0.0005"
"7.8540","0.1000","0.0005"
"7.8740","0.1000","0.0005"
"7.8940","0.1000","0.0004"
"7.9140","0.1000","0.0004"
"7.9340","0.1000","0.0005"
"7.9540","0.1000","0.0004"
"7.9740","0.1000","0.0004"
"7.9940","0.1000","0.0005"
"8.0140","0.1000","0.0006"
"8.0340","0.1000","0.0005"
"8.0540","0.1000","0.0004"
"8.0740","0.1000","0.0004"
"8.0940","0.1000","0.0004"
"8.1140","0.1000","0.0004"
"8.1340","0.1000","0.0004"
"8.1540","0.1000","0.0004"
"8.1740","0.1000","0.0005"
"8.1940","0.1000","0.0005"
"8.2140","0.1000","0.0005"
"8.2340","0.1000","0.0005"
"8.2540","0.1000","0.0005"
"8.2740","0.1000","0.0005"
"8.2940","0.1000","0.0005"
"8.3140","0.1000","0.0005"
"8.3340","0.1000","0.0005"
"8.3540","0.1000","0.0005"
"8.3740","0.1000","0.0006"
"8.3940","0.1000","0.0006"
"8.4140","0.1000","0.0005"
"8.4340","0.1000","0.0005"
"8.4540","0.1000","0.0006"
"8.4740","0.1000","0.0006"
"8.4940","0.1000","0.0006"
"8.5140","0.1000","0.0005"
"8.5340","0.1000","0.0004"
"8.5540","0.1000","0.0004"
"8.5740","0.1000","0.0005"
"8.5940","0.1000","0.0006"
"8.6140","0.1000","0.0005"
"8.6340","0.1000","0.0005"
"8.6540","0.1000","0.0005"
"8.6740","0.1000","0.0005"
"8.6940","0.1000","0.0005"
"8.7140","0.1000","0.0004"
"8.7340","0.1000","0.0006"
"8.7540","0.1000","0.0006"
"8.7740","0.1000","0.0006"
"8.7940","0.1000","0.0005"
"8.8140","0.1000","0.0005"
"8.8340","0.1000","0.0005"
"8.8540","0.1000","0.0005"
"8.8740","0.1000","0.0005"
"8.8940","0.1000","0.0005"
"8.9140","0.1000","0.0005"
"8.9340","0.1000","0.0005"
"8.9540","0.1000","0.0004"
"8.9740","0.1000","0.0005"
"8.9940","0.1000","0.0005"
"9.0140","0.1000","0.0005"
"9.0340","0.1000","0.0004"
"9.0540","0.1000","0.0004"
"9.0740","0.1000","0.0004"
"9.0940","0.1000","0.0005"
"9.1140","0.1000","0.0005"
"9.1340","0.1000","0.0005"
"9.1540","0.1000","0.0005"
"9.1740","0.1000","0.0005"
"9.1940","0.1000","0.0005"
"9.2140","0.1000","0.0004"
"9.2340","0.1000","0.0005"
"9.2540","0.1000","0.0005"
"9.2740","0.1000","0.0005"
"9.2940","0.1000","0.0005"
"9.3140","0.1000","0.0005"
"9.3340","0.1000","0.0005"
"9.3540","0.1000","0.0004"
"9.3740","0.1000","0.0004"
"9.3940","0.1000","0.0006"
"9.4140","0.1000","0.0005"
"9.4340","0.1000","0.0005"
"9.4540","0.1000","0.0004"
"9.4740","0.1000","0.0004"
"9.4940","0.1000","0.0004"
"9.5140","0.1000","0.0004"
"9.5340","0.1000","0.0004"
"9.5540","0.1000","0.0005"
"9.5740","0.1000","0.0005"
"9.5940","0.1000","0.0005"
"9.6140","0.1000","0.0005"
"9.6340","0.1000","0.0006"
"9.6540","0.1000","0.0005"
"9.6740","0.1000","0.0005"
"9.6940","0.1000","0.0004"
"9.7140","0.1000","0.0004"
"9.7340","0.1000","0.0005"
"9.7540","0.1000","0.0005"
"9.7740","0.1000","0.0005"
"9.7940","0.1000","0.0005"
"9.8140","0.1000","0.0004"
"9.8340","0.1000","0.0004"
"9.8540","0.1000","0.0005"
"9.8740","0.1000","0.0005"
"9.8940","0.1000","0.0006"
"9.9140","0.1000","0.0005"
"9.9340","0.1000","0.0005"
"9.9540","0.1000","0.0004"
"9.9740","0.1000","0.0005"
"9.9940","0.1000","0.0005"
"10.0140","0.1000","0.0005"
"10.0340","0.1000","0.0004"
"10.0540","0.1000","0.0005"
"10.0740","0.1000","0.0005"
"10.0940","0.1000","0.0005"
"10.1140","0.1000","0.0005"
"10.1340","0.1000","0.0004"
"10.1540","0.1000","0.0004"
"10.1740","0.1000","0.0004"
"10.1940","0.1000","0.0005"
"10.2140","0.1000","0.0004"
"10.2340","0.1000","0.0004"
"10.2540","0.1000","0.0005"
"10.2740","0.1000","0.0006"
"10.2940","0.1000","0.0005"
"10.3140","0.1000","0.0005"
"10.3340","0.1000","0.0004"
"10.3540","0.1000","0.0005"
"10.3740","0.1000","0.0004"
"10.3940","0.1000","0.0004"
"10.4140","0.1000","0.0004"
"10.4340","0.1000","0.0005"
"10.4540","0.1000","0.0006"
"10.4740","0.1000","0.0005"
"10.4940","0.1000","0.0004"
"10.5140","0.1000","0.0003"
"10.5340","0.1000","0.0004"
"10.5540","0.1000","0.0005"
"10.5740","0.1000","0.0005"
"10.5940","0.1000","0.0005"
"10.6140","0.1000","0.0005"
"10.6340","0.1000","0.0005"
"10.6540","0.1000","0.0004"
"10.6740","0.1000","0.0004"
"10.6940","0.1000","0.0005"
"10.7140","0.1000","0.0004"
"10.7340","0.1000","0.0004"
"10.7540","0.1000","0.0004"
"10.7740","0.1000","0.0004"
"10.7940","0.1000","0.0004"
"10.8140","0.1000","0.0005"
"10.8340","0.1000","0.0005"
"10.8540","0.1000","0.0004"
"10.8740","0.1000","0.0004"
"10.8940","0.1000","0.0005"
"10.9140","0.1000","0.0005"
"10.9340","0.1000","0.0004"
"10.9540","0.1000","0.0004"
"10.9740","0.1000","0.0005"
"10.9940","0.1000","0.0004"
"11.0140","0.1000","0.0004"
"11.0340","0.1000","0.0004"
"11.0540","0.1000","0.0005"
"11.0740","0.1000","0.0005"
"11.0940","0.1000","0.0004"
"11.1140","0.1000","0.0004"
"11.1340","0.1000","0.0005"
"11.1540","0.1000","0.0005"
"11.1740","0.1000","0.0004"
"11.1940","0.1000","0.0005"
"11.2140","0.1000","0.0005"
"11.2340","0.1000","0.0004"
"11.2540","0.1000","0.0004"
"11.2740","0.1000","0.0004"
"11.2940","0.1000","0.0005"
"11.3140","0.1000","0.0006"
"11.3340","0.1000","0.0005"
"11.3540","0.1000","0.0005"
"11.3740","0.1000","0.0004"
"11.3940","0.1000","0.0004"
"11.4140","0.1000","0.0004"
"11.4340","0.1000","0.0005"
"11.4540","0.1000","0.0005"
"11.4740","0.1000","0.0005"
"11.4940","0.1000","0.0005"
"11.5140","0.1000","0.0005"
"11.5340","0.1000","0.0004"
"11.5540","0.1000","0.0004"
"11.5740","0.1000","0.0004"
"11.5940","0.1000","0.0004"
"11.6140","0.1000","0.0004"
"11.6340","0.1000","0.0004"
"11.6540","0.1000","0.0005"
"11.6740","0.1000","0.0004"
"11.6940","0.1000","0.0004"
"11.7140","0.1000","0.0004"
"11.7340","0.1000","0.0005"
"11.7540","0.1000","0.0006"
"11.7740","0.1000","0.0005"
"11.7940","0.1000","0.0005"
"11.8140","0.1000","0.0005"
"11.8340","0.1000","0.0005"
"11.8540","0.1000","0.0005"
"11.8740","0.1000","0.0005"
"11.8940","0.1000","0.0005"
"11.9140","0.1000","0.0003"
"11.9340","0.1000","0.0003"
"11.9540","0.1000","0.0004"
"11.9740","0.1000","0.0006"
"11.9940","0.1000","0.0005"
"12.0140","0.1000","0.0005"
"12.0340","0.1000","0.0004"
"12.0540","0.1000","0.0004"
"12.0740","0.1000","0.0005"
"12.0940","0.1000","0.0004"
"12.1140","0.1000","0.0005"
"12.1340","0.1000","0.0005"
"12.1540","0.1000","0.0004"
"12.1740","0.1000","0.0003"
"12.1940","0.1000","0.0004"
"12.2140","0.1000","0.0005"
"12.2340","0.1000","0.0005"
"12.2540","0.1000","0.0005"
"12.2740","0.1000","0.0005"
"12.2940","0.1000","0.0005"
"12.3140","0.1000","0.0004"
"12.3340","0.1000","0.0005"
"12.3540","0.1000","0.0005"
"12.3740","0.1000","0.0004"
"12.3940","0.1000","0.0005"
"12.4140","0.1000","0.0005"
"12.4340","0.1000","0.0005"
"12.4540","0.1000","0.0005"
"12.4740","0.1000","0.0004"
"12.4940","0.1000","0.0004"
"12.5140","0.1000","0.0005"
"12.5340","0.1000","0.0006"
"12.5540","0.1000","0.0006"
"12.5740","0.1000","0.0006"
"12.5940","0.1000","0.0005"
"12.6140","0.1000","0.0004"
"12.6340","0.1000","0.0005"
"12.6540","0.1000","0.0005"
"12.6740","0.1000","0.0004"
"12.6940","0.1000","0.0004"
"12.7140","0.1000","0.0005"
"12.7340","0.1000","0.0005"
"12.7540","0.1000","0.0005"
"12.7740","0.1000","0.0005"
"12.7940","0.1000","0.0005"
"12.8140","0.1000","0.0005"
"12.8340","0.1000","0.0005"
"12.8540","0.1000","0.0005"
"12.8740","0.1000","0.0005"
"12.8940","0.1000","0.0004"
"12.9140","0.1000","0.0004"
"12.9340","0.1000","0.0004"
"12.9540","0.1000","0.0004"
"12.9740","0.1000","0.0004"
"12.9940","0.1000","0.0005"
"13.0140","0.1000","0.0005"
"13.0340","0.1000","0.0004"
"13.0540","0.1000","0.0005"
"13.0740","0.1000","0.0005"
"13.0940","0.1000","0.0004"
"13.1140","0.1000","0.0005"
"13.1340","0.1000","0.0005"
"13.1540","0.1000","0.0005"
"13.1740","0.1000","0.0005"
"13.1940","0.1000","0.0004"
"13.2140","0.1000","0.0004"
"13.2340","0.1000","0.0005"
"13.2540","0.1000","0.0005"
"13.2740","0.1000","0.0005"
"13.2940","0.1000","0.0005"
"13.3140","0.1000","0.0004"
"13.3340","0.1000","0.0004"
"13.3540","0.1000","0.0005"
"13.3740","0.1000","0.0004"
"13.3940","0.1000","0.0005"
"13.4140","0.1000","0.0005"
"13.4340","0.1000","0.0004"
"13.4540","0.1000","0.0004"
"13.4740","0.1000","0.0005"
"13.4940","0.1000","0.0006"
"13.5140","0.1000","0.0006"
"13.5340","0.1000","0.0005"
"13.5540","0.1000","0.0005"
"13.5740","0.1000","0.0005"
"13.5940","0.1000","0.0004"
"13.6140","0.1000","0.0005"
"13.6340","0.1000","0.0004"
"13.6540","0.1000","0.0005"
"13.6740","0.1000","0.0005"
"13.6940","0.1000","0.0005"
"13.7140","0.1000","0.0005"
"13.7340","0.1000","0.0004"
"13.7540","0.1000","0.0004"
"13.7740","0.1000","0.0004"
"13.7940","0.1000","0.0004"
"13.8140","0.1000","0.0004"
"13.8340","0.1000","0.0004"
"13.8540","0.1000","0.0004"
"13.8740","0.1000","0.0004"
"13.8940","0.1000","0.0005"
"13.9140","0.1000","0.0006"
"13.9340","0.1000","0.0006"
"13.9540","0.1000","0.0006"
"13.9740","0.1000","0.0006"
"13.9940","0.1000","0.0006"
"14.0140","0.1000","0.0005"
"14.0340","0.1000","0.0005"
"14.0540","0.1000","0.0005"
"14.0740","0.1000","0.0005"
"14.0940","0.1000","0.0005"
"14.1140","0.1000","0.0005"
"14.1340","0.1000","0.0005"
"14.1540","0.1000","0.0005"
"14.1740","0.1000","0.0004"
"14.1940","0.1000","0.0003"
"14.2140","0.1000","0.0004"
"14.2340","0.1000","0.0005"
"14.2540","0.1000","0.0004"
"14.2740","0.1000","0.0005"
"14.2940","0.1000","0.0005"
"14.3140","0.1000","0.0004"
"14.3340","0.1000","0.0005"
"14.3540","0.1000","0.0005"
"14.3740","0.1000","0.0004"
"14.3940","0.1000","0.0004"
"14.4140","0.1000","0.0004"
"14.4340","0.1000","0.0005"
"14.4540","0.1000","0.0004"
"14.4740","0.1000","0.0004"
"14.4940","0.1000","0.0005"
"14.5140","0.1000","0.0005"
"14.5340","0.1000","0.0005"
"14.5540","0.1000","0.0005"
"14.5740","0.1000","0.0005"
"14.5940","0.1000","0.0004"
"14.6140","0.1000","0.0005"
"14.6340","0.1000","0.0005"
"14.6540","0.1000","0.0004"
"14.6740","0.1000","0.0004"
"14.6940","0.1000","0.0003"
"14.7140","0.1000","0.0004"
"14.7340","0.1000","0.0004"
"14.7540","0.1000","0.0004"
"14.7740","0.1000","0.0004"
"14.7940","0.1000","0.0005"
"14.8140","0.1000","0.0005"
"14.8340","0.1000","0.0005"
"14.8540","0.1000","0.0005"
"14.8740","0.1000","0.0006"
"14.8940","0.1000","0.0005"
"14.9140","0.1000","0.0005"
"14.9340","0.1000","0.0005"
"14.9540","0.1000","0.0004"
"14.9740","0.1000","0.0005"
"14.9940","0.1000","0.0005"
"15.0140","0.1000","0.0004"
"15.0340","0.1000","0.0003"
"15.0540","0.1000","0.0004"
"15.0740","0.1000","0.0004"
"15.0940","0.1000","0.0005"
"15.1140","0.1000","0.0005"
"15.1340","0.1000","0.0005"
"15.1540","0.1000","0.0004"
"15.1740","0.1000","0.0005"
"15.1940","0.1000","0.0006"
"15.2140","0.1000","0.0005"
"15.2340","0.1000","0.0005"
"15.2540","0.1000","0.0004"
"15.2740","0.1000","0.0005"
"15.2940","0.1000","0.0005"
"15.3140","0.1000","0.0005"
"15.3340","0.1000","0.0005"
"15.3540","0.1000","0.0005"
"15.3740","0.1000","0.0005"
"15.3940","0.1000","0.0004"
"15.4140","0.1000","0.0004"
"15.4340","0.1000","0.0004"
"15.4540","0.1000","0.0004"
"15.4740","0.1000","0.0003"
"15.4940","0.1000","0.0003"
"15.5140","0.1000","0.0004"
"15.5340","0.1000","0.0005"
"15.5540","0.1000","0.0005"
"15.5740","0.1000","0.0005"
"15.5940","0.1000","0.0004"
"15.6140","0.1000","0.0005"
"15.6340","0.1000","0.0005"
"15.6540","0.1000","0.0004"
"15.6740","0.1000","0.0004"
"15.6940","0.1000","0.0004"
"15.7140","0.1000","0.0003"
"15.7340","0.1000","0.0003"
"15.7540","0.1000","0.0004"
"15.7740","0.1000","0.0004"
"15.7940","0.1000","0.0005"
"15.8140","0.1000","0.0004"
"15.8340","0.1000","0.0004"
"15.8540","0.1000","0.0004"
"15.8740","0.1000","0.0005"
"15.8940","0.1000","0.0005"
"15.9140","0.1000","0.0005"
"15.9340","0.1000","0.0005"
"15.9540","0.1000","0.0005"
"15.9740","0.1000","0.0003"
"15.9940","0.1000","0.0004"
"16.0140","0.1000","0.0004"
"16.0340","0.1000","0.0004"
"16.0540","0.1000","0.0004"
"16.0740","0.1000","0.0005"
"16.0940","0.1000","0.0004"
"16.1130","0.1000","0.0004"
"16.1140","0.1000","0.0004"
"16.1310","0.1000","0.0005"
"16.1510","0.1005","0.0007"
"16.1710","0.1113","0.0013"
"16.1910","0.1501","0.0016"
"16.2110","0.2187","0.0015"
"16.2310","0.2981","0.0014"
"16.2510","0.3772","0.0015"
"16.2710","0.4562","0.0015"
"16.2910","0.5368","0.0015"
"16.3110","0.6186","0.0014"
